Seconds,Paging_Process
2495,99000
2496,96000
2497,94500
2498,103500
2499,112500
2500,91500
2501,112500
2502,67500
2503,103500
2504,88500
2505,96000
2506,99000
2507,109500
2508,96000
2509,108000
2510,97500
2511,82500
2512,84000
2513,82500
2514,94500
2515,106500
2516,91500
2517,102000
2518,90000
2519,102000
2520,85500
2521,94500
2522,93000
2523,79500
2524,96000
2525,103500
2526,85500
2527,100500
2528,88500
2529,78000
2530,97500
2531,114000
2532,97500
2533,97500
2534,90000
2535,76500
2536,90000
2537,114000
2538,82500
2539,111000
2540,88500
2541,79500
2542,88500
2543,90000
2544,106500
2545,105000
2546,85500
2547,84000
2548,93000
2549,103500
2550,99000
2551,96000
2552,88500
2553,115500
2554,94500
2555,108000
2556,94500
2557,109500
2558,97500
2559,123000
2560,90000
2561,112500
2562,93000
2563,103500
2564,90000
2565,102000
2566,76500
2567,102000
2568,72000
2569,109500
2570,88500
2571,109500
2572,97500
2573,90000
2574,81000
2575,93000
2576,94500
2577,90000
2578,93000
2579,111000
2580,99000
2581,96000
2582,115500
2583,87000
2584,84000
2585,96000
2586,78000
2587,91500
2588,85500
2589,109500
2590,85500
2591,96000
2592,97500
2593,100500
2594,75000
2595,100500
2596,81000
2597,91500
2598,94500
2599,90000
2600,91500
2601,81000
2602,97500
2603,73500
2604,79500
2605,102000
2606,114000
2607,111000
2608,90000
2609,103500
2610,93000
2611,88500
2612,85500
2613,85500
2614,87000
2615,88500
2616,70500
2617,117000
2618,99000
2619,93000
2620,96000
2621,85500
2622,75000
2623,76500
2624,90000
2625,90000
2626,93000
2627,114000
2628,90000
2629,75000
2630,99000
2631,79500
2632,79500
2633,91500
2634,99000
2635,82500
2636,88500
2637,87000
2638,90000
2639,100500
2640,112500
2641,90000
2642,99000
2643,82500
2644,100500
2645,97500
2646,118500
2647,93000
2648,88500
2649,87000
2650,84000
2651,87000
2652,70500
2653,82500
2654,102000
2655,75000
2656,99000
2657,91500
2658,84000
2659,88500
2660,87000
2661,99000
2662,126000
2663,72000
2664,91500
2665,106500
2666,96000
2667,81000
2668,93000
2669,81000
2670,90000
2671,81000
2672,100500
2673,111000
2674,121500
2675,84000
2676,96000
2677,88500
2678,84000
2679,115500
2680,102000
2681,100500
2682,85500
2683,97500
2684,90000
2685,90000
2686,99000
2687,108000
2688,82500
2689,97500
2690,82500
2691,93000
2692,99000
2693,105000
2694,69000
2695,82500
2696,67500
2697,88500
2698,91500
2699,108000
2700,123000
2701,87000
2702,70500
2703,96000
2704,100500
2705,82500
2706,85500
2707,97500
2708,85500
2709,78000
2710,75000
2711,87000
2712,108000
2713,85500
2714,87000
2715,108000
2716,91500
2717,85500
2718,94500
2719,108000
2720,108000
2721,96000
2722,90000
2723,105000
2724,105000
2725,88500
2726,91500
2727,81000
2728,91500
2729,109500
2730,93000
2731,82500
2732,105000
2733,100500
2734,91500
2735,91500
2736,88500
2737,87000
2738,108000
2739,78000
2740,76500
2741,117000
2742,96000
2743,85500
2744,81000
2745,75000
2746,97500
2747,106500
2748,79500
2749,91500
2750,91500
2751,103500
2752,93000
2753,85500
2754,93000
2755,85500
2756,103500
2757,100500
2758,87000
2759,94500
2760,111000
2761,103500
2762,91500
2763,57000
2764,87000
2765,118500
2766,106500
2767,90000
2768,97500
2769,88500
2770,91500
2771,102000
2772,72000
2773,88500
2774,79500
2775,99000
2776,99000
2777,76500
2778,94500
2779,97500
2780,94500
2781,96000
2782,99000
2783,99000
2784,109500
2785,91500
2786,99000
2787,81000
2788,79500
2789,106500
2790,93000
2791,88500
2792,106500
2793,78000
2794,90000
2795,88500
2796,102000
2797,85500
2798,93000
2799,88500
2800,97500
2801,84000
2802,63000
2803,100500
2804,94500
2805,112500
2806,69000
2807,96000
2808,91500
2809,97500
2810,106500
2811,109500
2812,99000
2813,97500
2814,102000
2815,87000
2816,88500
2817,67500
2818,72000
2819,81000
2820,102000
2821,109500
2822,100500
2823,93000
2824,85500
2825,76500
2826,70500
2827,76500
2828,91500
2829,96000
2830,90000
2831,96000
2832,102000
2833,70500
2834,90000
2835,78000
2836,94500
2837,112500
2838,102000
2839,93000
2840,97500
2841,99000
2842,100500
2843,73500
2844,93000
2845,115500
2846,94500
2847,69000
2848,82500
2849,91500
2850,85500
2851,103500
2852,94500
2853,94500
2854,85500
2855,79500
2856,85500
2857,78000
2858,97500
2859,96000
2860,85500
2861,78000
2862,78000
2863,108000
2864,70500
2865,99000
2866,90000
2867,91500
2868,67500
2869,75000
2870,81000
2871,96000
2872,99000
2873,87000
2874,99000
2875,103500
2876,96000
2877,78000
2878,67500
2879,121500
2880,91500
2881,100500
2882,94500
2883,85500
2884,99000
2885,97500
2886,75000
2887,87000
2888,90000
2889,91500
2890,106500
2891,102000
2892,97500
2893,87000
2894,73500
2895,100500
2896,76500
2897,87000
2898,103500
2899,82500
2900,78000
2901,73500
2902,90000
2903,82500
2904,70500
2905,96000
2906,76500
2907,102000
2908,99000
2909,88500
2910,99000
2911,91500
2912,82500
2913,87000
2914,108000
2915,112500
2916,87000
2917,96000
2918,79500
2919,90000
2920,106500
2921,99000
2922,102000
2923,93000
2924,105000
2925,88500
2926,120000
2927,109500
2928,109500
2929,94500
2930,67500
2931,97500
2932,103500
2933,93000
2934,100500
2935,100500
2936,100500
2937,99000
2938,108000
2939,100500
2940,93000
2941,106500
2942,93000
2943,79500
2944,88500
2945,94500
2946,105000
2947,88500
2948,88500
2949,94500
2950,78000
2951,91500
2952,103500
2953,81000
2954,96000
2955,88500
2956,105000
2957,88500
2958,94500
2959,100500
2960,84000
2961,73500
2962,99000
2963,87000
2964,82500
2965,82500
2966,76500
2967,88500
2968,112500
2969,81000
2970,99000
2971,100500
2972,96000
2973,91500
2974,114000
2975,111000
2976,93000
2977,111000
2978,96000
2979,90000
2980,96000
2981,90000
2982,76500
2983,94500
2984,79500
2985,105000
2986,76500
2987,102000
2988,103500
2989,79500
2990,112500
2991,87000
2992,90000
2993,93000
2994,106500
2995,82500
2996,82500
2997,88500
2998,112500
2999,97500
3000,88500
3001,96000
3002,81000
3003,115500
3004,82500
3005,88500
3006,106500
3007,88500
3008,81000
3009,85500
3010,76500
3011,64500
3012,94500
3013,97500
3014,78000
3015,88500
3016,70500
3017,97500
3018,84000
3019,91500
3020,103500
3021,105000
3022,99000
3023,91500
3024,91500
3025,111000
3026,69000
3027,85500
3028,102000
3029,93000
3030,88500
3031,108000
3032,91500
3033,84000
3034,69000
3035,91500
3036,81000
3037,84000
3038,94500
3039,84000
3040,93000
3041,96000
3042,93000
3043,108000
3044,103500
3045,102000
3046,76500
3047,81000
3048,73500
3049,88500
3050,94500
3051,87000
3052,81000
3053,94500
3054,88500
3055,91500
3056,93000
3057,93000
3058,94500
3059,99000
3060,84000
3061,111000
3062,103500
3063,75000
3064,117000
3065,97500
3066,105000
3067,88500
3068,94500
3069,79500
3070,75000
3071,88500
3072,70500
3073,106500
3074,85500
3075,91500
3076,91500
3077,96000
3078,100500
3079,111000
3080,91500
3081,69000
3082,69000
3083,99000
3084,115500
3085,78000
3086,91500
3087,100500
3088,96000
3089,94500
3090,102000
3091,100500
3092,96000
3093,93000
3094,70500
3095,93000
3096,88500
3097,90000
3098,115500
3099,109500
3100,75000
3101,96000
3102,108000
3103,90000
3104,82500
3105,93000
3106,84000
3107,73500
3108,105000
3109,97500
3110,99000
3111,81000
3112,87000
3113,94500
3114,75000
3115,91500
3116,102000
3117,97500
3118,109500
3119,82500
3120,100500
3121,108000
3122,97500
3123,87000
3124,99000
3125,91500
3126,88500
3127,105000
3128,103500
3129,70500
3130,96000
3131,88500
3132,78000
3133,93000
3134,88500
3135,103500
3136,100500
3137,108000
3138,93000
3139,82500
3140,111000
3141,106500
3142,79500
3143,102000
3144,120000
3145,66000
3146,97500
3147,87000
3148,105000
3149,96000
3150,97500
3151,96000
3152,70500
3153,111000
3154,88500
3155,88500
3156,103500
3157,108000
3158,91500
3159,105000
3160,75000
3161,84000
3162,105000
3163,105000
3164,91500
3165,84000
3166,79500
3167,85500
3168,102000
3169,97500
3170,84000
3171,87000
3172,88500
3173,85500
3174,85500
3175,100500
3176,79500
3177,84000
3178,90000
3179,87000
3180,67500
3181,85500
3182,100500
3183,97500
3184,102000
3185,88500
3186,114000
3187,82500
3188,96000
3189,97500
3190,88500
3191,90000
3192,99000
3193,88500
3194,106500
3195,99000
3196,78000
3197,90000
3198,84000
3199,84000
3200,97500
3201,87000
3202,114000
3203,87000
3204,88500
3205,70500
3206,108000
3207,82500
3208,78000
3209,103500
3210,106500
3211,103500
3212,96000
3213,82500
3214,79500
3215,96000
3216,79500
3217,91500
3218,102000
3219,99000
3220,111000
3221,90000
3222,76500
3223,76500
3224,109500
3225,99000
3226,90000
3227,115500
3228,84000
3229,88500
3230,84000
3231,97500
3232,81000
3233,88500
3234,88500
3235,91500
3236,106500
3237,90000
3238,85500
3239,84000
3240,93000
3241,94500
3242,93000
3243,105000
3244,87000
3245,111000
3246,103500
3247,91500
3248,129000
3249,103500
3250,106500
3251,112500
3252,102000
3253,84000
3254,99000
3255,88500
3256,96000
3257,81000
3258,91500
3259,87000
3260,67500
3261,109500
3262,100500
3263,99000
3264,102000
3265,91500
3266,88500
3267,109500
3268,115500
3269,82500
3270,103500
3271,106500
3272,109500
3273,73500
3274,96000
3275,100500
3276,102000
3277,105000
3278,90000
3279,106500
3280,94500
3281,73500
3282,82500
3283,103500
3284,76500
3285,54000
3286,72000
3287,111000
3288,102000
3289,90000
3290,108000
3291,90000
3292,100500
3293,78000
3294,87000
3295,81000
3296,100500
3297,106500
3298,103500
3299,91500
3300,85500
3301,82500
3302,76500
3303,109500
3304,94500
3305,100500
3306,109500
3307,90000
3308,87000
3309,94500
3310,79500
3311,96000
3312,106500
3313,90000
3314,127500
3315,97500
3316,114000
3317,109500
3318,103500
3319,82500
3320,75000
3321,84000
3322,88500
3323,88500
3324,78000
3325,82500
3326,105000
3327,91500
3328,94500
3329,91500
3330,96000
3331,90000
3332,82500
3333,78000
3334,96000
3335,84000
3336,61500
3337,106500
3338,96000
3339,91500
3340,91500
3341,88500
3342,67500
3343,103500
3344,94500
3345,96000
3346,114000
3347,72000
3348,112500
3349,97500
3350,105000
3351,99000
3352,93000
3353,106500
3354,88500
3355,78000
3356,79500
3357,72000
3358,106500
3359,94500
3360,90000
3361,90000
3362,73500
3363,100500
3364,79500
3365,84000
3366,81000
3367,81000
3368,84000
3369,75000
3370,100500
3371,97500
3372,70500
3373,97500
3374,112500
3375,97500
3376,81000
3377,79500
3378,90000
3379,91500
3380,99000
3381,108000
3382,111000
3383,121500
3384,103500
3385,117000
3386,72000
3387,87000
3388,96000
3389,93000
3390,90000
3391,88500
3392,99000
3393,82500
3394,84000
3395,106500
3396,93000
3397,81000
3398,91500
3399,105000
3400,100500
3401,105000
3402,106500
3403,97500
3404,97500
3405,102000
3406,82500
3407,102000
3408,90000
3409,90000
3410,91500
3411,97500
3412,79500
3413,82500
3414,72000
3415,94500
3416,79500
3417,88500
3418,103500
3419,108000
3420,93000
3421,87000
3422,102000
3423,84000
3424,115500
3425,94500
3426,79500
3427,93000
3428,82500
3429,96000
3430,75000
3431,99000
3432,100500
3433,112500
3434,85500
3435,90000
3436,103500
3437,108000
3438,67500
3439,81000
3440,100500
3441,123000
3442,85500
3443,115500
3444,76500
3445,93000
3446,91500
3447,105000
3448,81000
3449,91500
3450,87000
3451,79500
3452,121500
3453,82500
3454,76500
3455,81000
3456,73500
3457,96000
3458,121500
3459,88500
3460,109500
3461,97500
3462,85500
3463,87000
3464,123000
3465,100500
3466,93000
3467,79500
3468,90000
3469,96000
3470,76500
3471,67500
3472,99000
3473,72000
3474,112500
3475,87000
3476,103500
3477,94500
3478,72000
3479,112500
3480,88500
3481,91500
3482,93000
3483,78000
3484,99000
3485,102000
3486,90000
3487,99000
3488,94500
3489,96000
3490,97500
3491,114000
3492,90000
3493,97500
3494,114000
3495,102000
3496,96000
3497,102000
3498,118500
3499,87000
3500,76500
3501,78000
3502,66000
3503,81000
3504,87000
3505,88500
3506,87000
3507,82500
3508,115500
3509,96000
3510,91500
3511,106500
3512,108000
3513,75000
3514,93000
3515,84000
3516,84000
3517,91500
3518,90000
3519,93000
3520,99000
3521,103500
3522,96000
3523,67500
3524,93000
3525,105000
3526,102000
3527,96000
3528,81000
3529,84000
3530,102000
3531,91500
3532,88500
3533,82500
3534,96000
3535,82500
3536,102000
3537,90000
3538,81000
3539,108000
3540,81000
3541,93000
3542,94500
3543,93000
3544,105000
3545,91500
3546,91500
3547,73500
3548,100500
3549,97500
3550,93000
3551,100500
3552,78000
3553,96000
3554,82500
3555,88500
3556,115500
3557,93000
3558,84000
3559,82500
3560,105000
3561,90000
3562,91500
3563,93000
3564,67500
3565,99000
3566,81000
3567,85500
3568,94500
3569,84000
3570,111000
3571,82500
3572,93000
3573,112500
3574,99000
3575,103500
3576,87000
3577,108000
3578,97500
3579,93000
3580,69000
3581,85500
3582,87000
3583,90000
3584,96000
3585,88500
3586,82500
3587,78000
3588,82500
3589,99000
3590,84000
3591,99000
3592,85500
3593,106500
3594,82500
3595,105000
3596,102000
3597,93000
3598,102000
3599,93000
