Seconds,Paging_Process
361,21240
362,36000
363,32400
364,32580
365,32580
366,30780
367,30840
368,33480
369,37080
370,35280
371,38160
372,32400
373,27000
374,25200
375,36900
376,39240
377,31740
378,24660
379,36000
380,27360
381,38160
382,25740
383,30240
384,26820
385,26400
386,32760
387,34200
388,25020
389,34560
390,38400
391,31140
392,31680
393,29520
394,31860
395,30420
396,34200
397,37260
398,28860
399,31020
400,32400
401,36360
402,21420
403,28980
404,27720
405,35280
406,30300
407,33480
408,29040
409,35640
410,33480
411,32940
412,30600
413,33480
414,23760
415,26280
416,28620
417,31320
418,35640
419,35820
420,32400
421,34740
422,34560
423,37980
424,28080
425,28440
426,23940
427,34740
428,33840
429,37440
430,28620
431,36000
432,34440
433,41460
434,26460
435,32820
436,35460
437,37260
438,39780
439,32400
440,40140
441,32280
442,35820
443,33480
444,34200
445,31680
446,30600
447,34740
448,31680
449,33300
450,29040
451,28260
452,31320
453,29520
454,34020
455,33300
456,28080
457,34920
458,29880
459,24120
460,25200
461,31920
462,36360
463,32580
464,28260
465,36720
466,35280
467,28080
468,30780
469,31500
470,32460
471,35640
472,28080
473,33120
474,35160
475,33720
476,30600
477,30780
478,34740
479,28260
480,35640
481,38520
482,28620
483,36360
484,31500
485,41040
486,31860
487,39780
488,31500
489,35640
490,32400
491,30600
492,34740
493,30300
494,40320
495,33900
496,24120
497,29700
498,30960
499,32220
500,30420
501,30060
502,36960
503,27780
504,30420
505,35460
506,27900
507,29160
508,29880
509,34740
510,26460
511,35820
512,35820
513,29580
514,28080
515,30600
516,29880
517,37260
518,28620
519,35340
520,31560
521,32040
522,37080
523,38220
524,30840
525,23400
526,30060
527,24660
528,28080
529,34440
530,29340
531,31080
532,29040
533,35100
534,30420
535,37080
536,32400
537,30840
538,31320
539,34920
540,25920
541,30600
542,36900
543,25380
544,32760
545,33300
546,36540
547,35820
548,36420
549,32040
550,32760
551,33660
552,30600
553,24120
554,34920
555,27540
556,41040
557,33660
558,34740
559,28260
560,26460
561,32400
562,31200
563,29700
564,29880
565,29880
566,31320
567,31140
568,41400
569,32580
570,31740
571,40920
572,36360
573,33480
574,25740
575,33900
576,30240
577,26820
578,34560
579,32940
580,29940
581,31500
582,33540
583,33300
584,29760
585,26460
586,29520
587,32040
588,35280
589,24480
590,21780
591,35640
592,35160
593,22680
594,37260
595,33120
596,28260
597,35280
598,24300
599,33300
600,29880
601,33480
602,36360
603,35280
604,22860
605,28620
606,29160
607,26820
608,26640
609,28440
610,29340
611,33780
612,30240
613,26100
614,27900
615,36360
616,24240
617,29400
618,32400
619,34740
620,34020
621,33120
622,34740
623,27000
624,31860
625,32220
626,35640
627,27180
628,24660
629,28800
630,36000
631,25380
632,28800
633,35280
634,34380
635,33300
636,29880
637,38880
638,28080
639,34740
640,39780
641,32400
642,34260
643,39960
644,34200
645,36540
646,33660
647,31320
648,34560
649,33660
650,32580
651,33480
652,26460
653,34020
654,37440
655,33840
656,29700
657,34200
658,32400
659,27540
660,33120
661,31500
662,28800
663,27360
664,34740
665,36180
666,32640
667,32220
668,27000
669,32760
670,35460
671,32700
672,32940
673,37080
674,32760
675,38340
676,35100
677,28620
678,33120
679,37620
680,23220
681,32220
682,32400
683,31500
684,34380
685,32940
686,32220
687,37800
688,29520
689,32820
690,28620
691,29880
692,29880
693,32400
694,31500
695,35280
696,27000
697,33120
698,30420
699,34740
700,31140
701,35640
702,34200
703,37620
704,36000
705,35640
706,36900
707,34560
708,38520
709,27000
710,34920
711,37800
712,30420
713,33840
714,37260
715,34380
716,37620
717,32580
718,40680
719,34920
720,30240
721,37980
722,37680
723,28440
724,30600
725,33120
726,28800
727,30960
728,33900
729,28080
730,30840
731,29340
732,32760
733,32940
734,36720
735,28980
736,34200
737,23580
738,32760
739,31320
740,34200
741,31680
742,31500
743,33840
744,25740
745,31320
746,30060
747,32940
748,27000
749,34020
750,35640
751,29700
752,30060
753,36900
754,32580
755,34380
756,32040
757,25740
758,35280
759,32220
760,28080
761,32940
762,27420
763,33480
764,37800
765,29520
766,38160
767,32040
768,30420
769,35100
770,30780
771,35160
772,29520
773,35820
774,36360
775,30840
776,32280
777,39780
778,31140
779,35820
780,28260
781,29700
782,28440
783,34680
784,30660
785,29760
786,24120
787,29700
788,30240
789,35280
790,33840
791,25080
792,36420
793,35820
794,35100
795,33300
796,30780
797,33660
798,39420
799,29880
800,26340
801,30600
802,33720
803,31500
804,31920
805,32280
806,32100
807,32040
808,26280
809,33900
810,33840
811,31860
812,30780
813,40680
814,25200
815,32580
816,35820
817,30060
818,30420
819,31320
820,28800
821,31320
822,37860
823,28140
824,30060
825,30420
826,32760
827,30240
828,32280
829,34800
830,28440
831,34020
832,35640
833,33840
834,24540
835,34740
836,35640
837,38700
838,26640
839,28980
840,39240
841,34380
842,36360
843,24660
844,31860
845,30060
846,29160
847,35820
848,29880
849,36180
850,32040
851,31860
852,37980
853,32940
854,35280
855,37080
856,24120
857,27180
858,35460
859,31500
860,32220
861,28440
862,36360
863,36900
864,33120
865,28620
866,31140
867,31500
868,31320
869,28620
870,33660
871,37620
872,29880
873,33120
874,39240
875,33660
876,35280
877,32760
878,26820
879,33120
880,26460
881,29520
882,30600
883,31140
884,26640
885,34560
886,31500
887,30600
888,29700
889,31500
890,29700
891,28980
892,38520
893,28620
894,28080
895,32640
896,28080
897,32760
898,38340
899,28260
900,36540
901,32400
902,36000
903,30600
904,36180
905,28980
906,27360
907,30060
908,38160
909,32580
910,37800
911,38160
912,41040
913,27780
914,30600
915,34740
916,31140
917,34380
918,29160
919,30960
920,33120
921,26640
922,34200
923,28260
924,33300
925,27660
926,24180
927,35100
928,27720
929,35460
930,26280
931,28080
932,34380
933,35820
934,24300
935,28260
936,30600
937,29160
938,27900
939,29220
940,33840
941,27900
942,26460
943,31680
944,33120
945,27360
946,33840
947,36360
948,27180
949,29520
950,28260
951,29520
952,30240
953,30960
954,28080
955,33840
956,35100
957,30420
958,38040
959,32040
960,34920
961,29520
962,34200
963,27780
964,37440
965,27540
966,32760
967,29160
968,34740
969,31320
970,32760
971,31500
972,39960
973,38520
974,31620
975,36240
976,32760
977,29940
978,34560
979,27900
980,35160
981,29760
982,25920
983,36000
984,27000
985,34740
986,29940
987,35700
988,26280
989,32580
990,35280
991,29340
992,28980
993,31680
994,27900
995,30060
996,42360
997,27360
998,41940
999,36180
1000,28980
1001,23760
1002,35460
1003,36360
1004,34920
1005,29700
1006,30960
1007,37080
1008,38160
1009,30240
1010,31320
1011,35460
1012,35460
1013,30960
1014,28800
1015,39060
1016,37680
1017,32400
1018,28620
1019,37260
1020,33120
1021,28260
1022,37080
1023,31320
1024,32760
1025,32940
1026,31140
1027,29340
1028,26640
1029,24720
1030,31680
1031,29700
1032,34740
1033,31860
1034,35640
1035,34560
1036,27600
1037,32220
1038,30060
1039,34200
1040,33480
1041,28620
1042,37620
1043,30960
1044,27540
1045,28440
1046,30420
1047,33300
1048,29880
1049,35280
1050,30900
1051,32400
1052,40140
1053,36000
1054,34200
1055,25740
1056,34740
1057,43620
1058,42360
1059,31860
1060,30840
1061,31680
1062,33300
1063,36540
1064,32400
1065,36900
1066,31500
1067,29340
1068,28860
1069,32760
1070,29700
1071,29340
1072,27900
1073,25740
1074,25260
1075,33300
1076,32220
1077,30960
1078,31920
1079,35220
1080,28980
1081,35880
1082,22680
1083,36540
1084,30240
1085,30960
1086,33660
1087,28620
1088,41820
1089,29700
1090,30240
1091,37620
1092,27900
1093,28260
1094,33840
1095,37260
1096,37080
1097,31920
1098,38160
1099,31740
1100,31620
1101,29880
1102,27900
1103,28260
1104,31140
1105,30960
1106,32460
1107,37080
1108,28620
1109,32040
1110,29520
1111,39600
1112,32220
1113,24300
1114,31140
1115,32940
1116,38700
1117,30600
1118,41580
1119,39240
1120,34740
1121,27000
1122,37080
1123,26460
1124,26820
1125,36000
1126,33300
1127,31140
1128,29160
1129,34020
1130,28440
1131,28980
1132,29700
1133,28440
1134,33840
1135,31500
1136,28620
1137,34560
1138,28440
1139,38880
1140,30780
1141,32040
1142,35820
1143,35100
1144,34020
1145,30060
1146,37080
1147,26100
1148,34560
1149,27360
1150,42480
1151,23940
1152,34380
1153,33660
1154,27000
1155,33480
1156,30240
1157,27180
1158,29160
1159,40320
1160,34740
1161,31380
1162,31380
1163,31620
1164,28980
1165,29520
1166,30240
1167,35100
1168,30420
1169,35820
1170,30240
1171,38520
1172,29160
1173,36720
1174,28620
1175,25380
1176,38880
1177,32280
1178,29520
1179,38040
1180,32220
1181,33660
1182,32220
1183,36720
1184,32580
1185,26640
1186,36600
1187,24660
1188,27720
1189,29700
1190,34200
1191,30600
1192,21960
1193,37440
1194,33660
1195,36900
1196,32100
1197,32220
1198,33660
1199,32940
1200,27720
1201,23400
1202,36540
1203,36900
1204,29880
1205,30420
1206,28140
1207,27780
1208,27360
1209,32400
1210,31320
1211,31860
1212,28440
1213,37140
1214,35640
1215,32460
1216,28800
1217,25200
1218,27720
1219,22680
1220,35460
1221,35700
1222,32580
1223,34860
1224,32040
1225,31500
1226,27540
1227,31860
1228,23220
1229,34200
1230,39960
1231,32940
1232,31320
1233,27780
1234,33300
1235,24840
1236,34020
1237,32760
1238,29520
1239,33120
1240,38160
1241,33300
1242,34560
1243,29700
1244,38700
1245,33840
1246,35280
1247,28800
1248,31860
1249,27000
1250,41580
1251,33660
1252,33480
1253,33840
1254,30240
1255,25740
1256,27360
1257,28800
1258,34080
1259,26460
1260,28980
1261,28620
1262,31500
1263,34380
1264,33660
1265,33120
1266,31860
1267,36720
1268,29400
1269,29160
1270,26820
1271,25020
1272,32580
1273,19980
1274,31680
1275,35820
1276,30960
1277,27540
1278,32580
1279,34560
1280,29700
1281,28620
1282,24300
1283,34560
1284,30060
1285,39780
1286,33120
1287,34020
1288,23940
1289,25920
1290,34380
1291,30060
1292,38700
1293,28800
1294,31860
1295,38340
1296,31140
1297,30780
1298,35460
1299,36360
1300,32940
1301,27000
1302,30060
1303,34020
1304,32040
1305,27360
1306,34440
1307,28620
1308,34380
1309,31860
1310,35460
1311,32700
1312,32400
1313,32760
1314,32940
1315,25980
1316,26100
1317,30240
1318,33120
1319,35280
1320,31860
1321,27360
1322,33840
1323,31860
1324,30960
1325,36180
1326,40500
1327,30600
1328,34200
1329,27720
1330,29160
1331,34920
1332,33480
1333,37140
1334,32760
1335,30240
1336,27720
1337,27900
1338,28440
1339,29880
1340,43020
1341,27900
1342,31380
1343,32940
1344,36540
1345,32760
1346,38520
1347,33000
1348,26460
1349,32580
1350,35640
1351,34020
1352,20700
1353,29400
1354,26460
1355,32400
1356,28080
1357,29160
1358,38220
1359,33660
1360,37620
1361,33360
1362,30420
1363,30780
1364,31500
1365,34560
1366,33720
1367,34260
1368,28080
1369,37260
1370,27720
1371,27180
1372,34380
1373,34620
1374,27000
1375,32040
1376,38880
1377,28440
1378,34200
1379,36180
1380,39780
1381,33120
1382,32580
1383,25020
1384,34200
1385,32220
1386,29760
1387,26340
1388,33120
1389,36720
1390,29700
1391,31320
1392,28080
1393,33300
1394,26820
1395,39240
1396,32580
1397,27000
1398,28980
1399,38700
1400,35880
1401,29880
1402,40920
1403,30240
1404,32760
1405,31860
1406,30600
1407,31140
1408,35640
1409,30420
1410,34740
1411,26820
1412,28620
1413,28260
1414,24840
1415,30240
1416,35700
1417,30420
1418,29880
1419,32040
1420,33300
1421,32220
1422,34380
1423,25200
1424,27360
1425,27420
1426,31140
1427,40680
1428,31380
1429,31860
1430,37080
1431,28260
1432,37980
1433,36360
1434,28080
1435,40740
1436,32280
1437,26880
1438,26280
1439,34200
1440,28500
1441,28980
1442,30600
1443,36180
1444,37620
1445,31320
1446,37140
1447,36000
1448,33480
1449,29700
1450,29400
1451,33840
1452,31140
1453,31860
1454,29520
1455,21960
1456,30240
1457,28440
1458,26280
1459,34080
1460,29880
1461,28260
1462,35160
1463,36180
1464,32400
1465,27180
1466,30600
1467,31500
1468,36540
1469,32760
1470,22500
1471,34560
1472,30060
1473,28800
1474,28980
1475,38160
1476,29340
1477,33840
1478,37260
1479,33840
1480,30060
1481,25080
1482,34920
1483,33300
1484,38160
1485,31860
1486,41280
1487,32100
1488,37620
1489,24840
1490,31140
1491,34020
1492,34740
1493,31860
1494,29700
1495,27600
1496,28440
1497,27180
1498,36540
1499,30240
1500,30960
1501,26640
1502,29340
1503,38340
1504,38940
1505,28260
1506,34740
1507,22860
1508,29340
1509,38160
1510,31680
1511,39960
1512,30960
1513,32940
1514,28980
1515,34200
1516,30060
1517,27000
1518,28980
1519,32940
1520,31320
1521,28260
1522,32760
1523,32040
1524,26280
1525,35520
1526,31320
1527,29340
1528,28620
1529,27900
1530,31380
1531,25020
1532,33840
1533,38160
1534,34020
1535,40860
1536,26100
1537,28260
1538,26100
1539,29340
1540,29340
1541,39960
1542,32220
1543,34560
1544,28620
1545,35460
1546,28620
1547,32220
1548,34020
1549,32760
1550,34380
1551,30960
1552,35640
1553,33660
1554,29340
1555,32220
1556,29340
1557,30060
1558,35100
1559,32040
1560,30960
1561,32040
1562,36180
1563,31680
1564,32220
1565,33660
1566,36900
1567,33480
1568,32940
1569,33300
1570,40860
1571,28440
1572,36900
1573,32760
1574,36360
1575,27180
1576,36000
1577,30600
1578,30780
1579,31860
1580,28260
1581,31320
1582,27180
1583,29160
1584,36360
1585,44160
1586,30780
1587,33840
1588,25620
1589,29340
1590,32760
1591,31680
1592,29520
1593,23760
1594,36540
1595,36720
1596,33300
1597,26460
1598,32940
1599,34740
1600,38160
1601,29880
1602,32040
1603,34380
1604,29880
1605,31020
1606,32220
1607,40860
1608,34380
1609,31680
1610,36900
1611,37620
1612,36360
1613,35640
1614,28620
1615,27000
1616,29880
1617,31140
1618,27900
1619,32760
1620,27720
1621,28620
1622,29700
1623,30420
1624,27540
1625,30780
1626,28620
1627,31680
1628,39600
1629,32760
1630,31140
1631,30420
1632,33300
1633,31920
1634,38340
1635,36720
1636,32220
1637,39120
1638,26520
1639,32940
1640,39060
1641,32400
1642,33840
1643,33300
1644,33480
1645,28800
1646,33120
1647,30060
1648,28800
1649,30120
1650,36540
1651,36540
1652,30060
1653,24300
1654,31680
1655,24720
1656,32760
1657,29520
1658,34200
1659,37440
1660,23220
1661,28800
1662,27900
1663,28980
1664,30420
1665,21600
1666,31320
1667,32400
1668,27000
1669,35820
1670,31140
1671,29880
1672,30600
1673,26100
1674,34860
1675,30240
1676,33480
1677,34920
1678,37620
1679,26100
1680,32220
1681,29880
1682,30240
1683,27180
1684,33840
1685,34020
1686,33480
1687,25440
1688,32400
1689,31500
1690,36540
1691,29520
1692,32760
1693,27360
1694,37260
1695,38160
1696,27540
1697,31320
1698,36960
1699,25920
1700,28320
1701,35640
1702,26100
1703,32580
1704,30600
1705,29700
1706,29700
1707,26460
1708,30600
1709,28800
1710,26640
1711,30960
1712,29220
1713,27000
1714,28260
1715,28980
1716,38340
1717,35280
1718,34020
1719,28440
1720,28860
1721,28440
1722,30240
1723,29520
1724,25380
1725,31740
1726,32580
1727,38520
1728,28800
1729,38400
1730,34920
1731,31740
1732,31320
1733,36600
1734,32220
1735,32040
1736,29340
1737,35100
1738,37260
1739,26100
1740,33120
1741,30780
1742,25920
1743,28980
1744,34200
1745,31140
1746,36420
1747,30600
1748,35460
1749,30960
1750,37080
1751,33120
1752,31860
1753,26280
1754,25380
1755,40320
1756,28620
1757,38700
1758,26460
1759,35460
1760,35460
1761,27720
1762,34380
1763,33300
1764,28680
1765,32220
1766,38700
1767,32580
1768,36720
1769,36360
1770,31320
1771,31860
1772,30060
1773,34560
1774,34560
1775,28080
1776,34920
1777,26280
1778,26640
1779,37980
1780,26460
1781,28440
1782,38520
1783,29700
1784,34380
1785,38700
1786,35280
1787,37260
1788,29160
1789,33840
1790,29700
1791,30960
1792,32040
1793,30060
1794,30960
1795,36900
1796,28980
1797,35100
1798,30960
1799,31500
1800,26280
1801,22140
1802,29160
1803,32400
1804,27960
1805,38880
1806,31500
1807,37620
1808,34200
1809,32760
1810,30600
1811,38520
1812,27240
1813,28080
1814,28620
1815,29520
1816,29340
1817,28620
1818,38160
1819,31320
1820,29340
1821,27240
1822,24840
1823,32040
1824,35640
1825,33120
1826,38520
1827,33360
1828,29940
1829,32400
1830,30780
1831,27000
1832,33660
1833,37260
1834,21960
1835,30960
1836,28980
1837,35100
1838,28080
1839,34740
1840,29340
1841,32760
1842,34920
1843,28980
1844,34560
1845,31320
1846,30240
1847,28980
1848,26460
1849,29580
1850,26100
1851,33840
1852,31860
1853,34200
1854,29520
1855,24120
1856,30420
1857,34380
1858,28980
1859,31500
1860,18540
1861,32220
1862,27720
1863,40020
1864,32220
1865,30600
1866,20520
1867,32220
1868,28080
1869,31500
1870,35280
1871,27540
1872,30780
1873,29160
1874,26820
1875,28080
1876,33840
1877,28260
1878,25380
1879,32040
1880,36180
1881,28260
1882,28080
1883,32220
1884,29520
1885,33900
1886,28440
1887,34800
1888,29700
1889,29880
1890,31860
1891,26820
1892,36600
1893,35640
1894,35460
1895,27240
1896,36000
1897,26460
1898,37620
1899,28980
1900,29160
1901,28440
1902,33480
1903,26100
1904,30420
1905,34560
1906,31680
1907,36900
1908,27720
1909,35640
1910,35700
1911,31020
1912,25200
1913,29700
1914,27180
1915,33300
1916,32580
1917,33480
1918,29160
1919,30600
1920,28500
1921,29160
1922,33840
1923,34020
1924,31860
1925,34920
1926,23940
1927,28680
1928,37260
1929,30960
1930,32400
1931,38400
1932,31140
1933,23760
1934,31680
1935,22200
1936,28800
1937,30780
1938,26640
1939,30420
1940,34200
1941,36360
1942,34560
1943,33480
1944,28440
1945,30780
1946,32220
1947,29160
1948,32760
1949,37320
1950,32460
1951,32040
1952,35280
1953,31500
1954,36000
1955,30240
1956,40740
1957,27000
1958,34740
1959,28800
1960,37080
1961,38700
1962,31500
1963,33660
1964,30420
1965,30960
1966,37440
1967,27000
1968,36000
1969,28440
1970,26640
1971,34380
1972,34380
1973,34920
1974,28140
1975,34200
1976,27540
1977,27540
1978,23280
1979,36720
1980,31860
1981,29940
1982,29160
1983,34560
1984,34920
1985,31320
1986,32580
1987,31680
1988,32100
1989,29520
1990,32280
1991,34800
1992,37080
1993,31860
1994,30240
1995,30420
1996,34380
1997,31320
1998,30420
1999,30600
2000,29700
2001,28080
2002,26460
2003,30960
2004,31560
2005,31860
2006,29880
2007,24840
2008,39780
2009,28260
2010,39240
2011,34380
2012,27540
2013,23220
2014,30420
2015,32580
2016,30240
2017,32400
2018,26640
2019,35640
2020,35100
2021,34740
2022,36360
2023,34020
2024,30420
2025,34020
2026,31320
2027,30960
2028,29520
2029,33840
2030,29340
2031,30060
2032,25020
2033,27540
2034,30960
2035,25020
2036,31500
2037,32580
2038,39420
2039,32580
2040,23220
2041,37980
2042,31140
2043,30060
2044,29700
2045,31680
2046,33660
2047,34200
2048,33300
2049,28620
2050,23460
2051,36360
2052,26100
2053,34380
2054,28800
2055,33480
2056,33300
2057,30420
2058,26280
2059,31860
2060,32760
2061,26100
2062,32220
2063,34380
2064,36000
2065,34740
2066,29340
2067,32100
2068,33300
2069,34380
2070,26100
2071,32040
2072,31320
2073,31860
2074,37980
2075,27000
2076,32280
2077,28080
2078,39240
2079,28440
2080,33120
2081,35820
2082,29580
2083,26280
2084,35820
2085,31140
2086,27540
2087,27900
2088,28860
2089,23760
2090,37320
2091,31500
2092,33120
2093,28080
2094,35460
2095,38760
2096,36900
2097,30660
2098,30960
2099,24120
2100,34020
2101,30060
2102,37620
2103,31860
2104,30780
2105,33300
2106,28260
2107,30960
2108,31140
2109,39060
2110,35640
2111,24660
2112,32220
2113,36180
2114,29700
2115,33660
2116,28620
2117,32220
2118,26820
2119,27960
2120,30600
2121,31560
2122,31680
2123,30060
2124,29880
2125,24300
2126,29160
2127,36360
2128,30420
2129,34560
2130,28980
2131,32940
2132,28980
2133,34740
2134,33660
2135,33480
2136,36060
2137,28800
2138,34560
2139,30600
2140,31680
2141,28860
2142,30420
2143,27720
2144,36180
2145,40140
2146,35820
2147,32040
2148,27540
2149,27720
2150,31140
2151,23580
2152,38520
2153,26280
2154,30420
2155,27900
2156,29340
2157,30240
2158,32940
2159,33120
2160,29340
2161,34920
2162,39240
2163,28260
2164,37800
2165,33120
2166,35280
2167,33120
2168,29940
2169,32400
2170,30300
2171,32940
2172,30240
2173,35460
2174,30840
2175,28080
2176,27540
2177,25020
2178,35100
2179,28440
2180,29700
2181,35640
2182,32640
2183,29160
2184,30420
2185,27060
2186,28260
2187,30240
2188,28500
2189,28800
2190,36360
2191,30240
2192,35640
2193,31320
2194,30960
2195,32220
2196,29520
2197,30060
2198,32400
2199,32040
2200,30780
2201,33120
2202,28080
2203,36360
2204,28800
2205,29340
2206,30060
2207,31500
2208,30240
2209,24720
2210,38880
2211,35100
2212,27900
2213,32220
2214,39780
2215,31320
2216,27180
2217,33120
2218,31140
2219,28620
2220,24660
2221,29340
2222,28800
2223,24120
2224,33480
2225,27180
2226,29520
2227,36000
2228,31500
2229,27360
2230,36180
2231,35820
2232,36000
2233,30600
2234,34020
2235,25200
2236,31140
2237,23040
2238,38700
2239,33480
2240,32400
2241,34560
2242,37320
2243,32040
2244,30420
2245,34260
2246,33480
2247,34200
2248,28620
2249,34560
2250,27900
2251,37500
2252,35520
2253,27540
2254,29880
2255,33000
2256,32220
2257,29520
2258,31140
2259,22500
2260,31740
2261,33000
2262,30780
2263,36780
2264,29520
2265,27720
2266,33120
2267,34920
2268,36240
2269,27600
2270,37260
2271,32940
2272,34200
2273,31860
2274,27780
2275,40200
2276,40140
2277,35820
2278,31860
2279,36540
2280,30420
2281,25020
2282,33000
2283,24660
2284,30960
2285,39240
2286,32220
2287,37260
2288,35460
2289,32040
2290,35280
2291,37980
2292,30600
2293,32220
2294,28620
2295,41040
2296,28800
2297,32760
2298,36420
2299,34920
2300,29340
2301,30780
2302,31680
2303,23400
2304,32220
2305,33660
2306,40500
2307,31680
2308,30060
2309,32400
2310,34740
2311,36900
2312,31500
2313,35460
2314,33480
2315,32220
2316,23940
2317,30240
2318,34020
2319,27540
2320,24840
2321,31860
2322,32940
2323,29160
2324,35820
2325,37500
2326,40020
2327,32400
2328,27000
2329,25560
2330,32040
2331,35460
2332,25740
2333,36180
2334,31140
2335,31140
2336,36180
2337,34020
2338,28440
2339,37320
2340,28140
2341,32400
2342,38880
2343,30600
2344,36900
2345,36780
2346,32580
2347,33660
2348,30240
2349,28860
2350,34320
2351,30780
2352,35460
2353,34920
2354,29340
2355,31680
2356,29220
2357,31680
2358,37440
2359,29160
2360,28440
2361,27360
2362,34560
2363,32760
2364,29520
2365,31500
2366,33120
2367,30120
2368,31500
2369,33720
2370,39780
2371,34800
2372,40860
2373,31020
2374,33480
2375,33480
2376,28440
2377,30600
2378,33480
2379,29520
2380,25920
2381,28860
2382,28800
2383,28800
2384,33540
2385,32940
2386,33660
2387,31920
2388,42120
2389,33300
2390,34200
2391,25200
2392,31140
2393,34740
2394,31320
2395,34740
2396,28260
2397,33300
2398,31680
2399,34620
2400,35640
2401,31140
2402,24720
2403,33480
2404,31680
2405,34200
2406,31380
2407,33480
2408,35640
2409,31500
2410,31320
2411,35100
2412,28800
2413,27060
2414,30960
2415,27180
2416,36540
2417,35100
2418,33480
2419,27540
2420,29520
2421,32040
2422,29760
2423,26280
2424,29520
2425,33120
2426,33660
2427,31200
2428,36360
2429,29760
2430,35820
2431,27900
2432,34380
2433,27360
2434,28620
2435,29520
2436,32040
2437,33300
2438,32220
2439,31680
2440,34020
2441,31140
2442,36240
2443,28620
2444,32760
2445,38880
2446,30420
2447,36360
2448,21960
2449,34740
2450,28260
2451,27540
2452,33480
2453,26820
2454,25740
2455,36900
2456,29700
2457,29160
2458,36360
2459,38160
2460,32400
2461,32940
2462,34560
2463,34620
2464,33480
2465,35460
2466,30240
2467,28080
2468,29160
2469,32220
2470,29340
2471,35280
2472,27360
2473,34380
2474,33840
2475,36360
2476,29880
2477,31320
2478,34380
2479,26460
2480,36180
2481,32760
2482,33660
2483,37080
2484,31140
2485,34740
2486,29520
2487,35460
2488,31860
2489,25920
2490,33660
2491,34800
2492,32760
2493,30600
2494,28440
