Seconds,Location_Update
858,251200
859,238400
860,259200
861,220000
862,245600
863,252800
864,228000
865,269600
866,239200
867,244000
868,263200
869,228000
870,260800
871,244000
872,236800
873,236000
874,261600
875,271200
876,268800
877,237600
878,258400
879,224800
880,255200
881,259200
882,250400
883,234400
884,248800
885,231200
886,234400
887,246400
888,245600
889,226400
890,260000
891,259200
892,278400
893,253600
894,240800
895,258400
896,249600
897,260800
898,235200
899,241600
900,226400
901,240000
902,236000
903,263200
904,231200
905,255200
906,254400
907,248000
908,272000
909,255200
910,257600
911,236000
912,260800
913,240800
914,259200
915,240000
916,240000
917,259200
918,252000
919,215200
920,240000
921,276800
922,233600
923,251200
924,253600
925,246400
926,212800
927,244800
928,252800
929,229600
930,245600
931,267200
932,250400
933,255200
934,241600
935,246400
936,245600
937,240000
938,252800
939,243200
940,241600
941,249600
942,237600
943,277600
944,244800
945,224800
946,271200
947,231200
948,248000
949,246400
950,248800
951,259200
952,244000
953,231200
954,248000
955,265600
956,243200
957,242400
958,231200
959,240800
960,282400
961,258400
962,236000
963,228000
964,260800
965,252800
966,265600
967,248800
968,253600
969,228000
970,224000
971,238400
972,244800
973,256800
974,266400
975,240800
976,230400
977,249600
978,236000
979,265600
980,255200
981,260800
982,240000
983,224800
984,244800
985,256000
986,242400
987,228800
988,274400
989,226400
990,254400
991,240000
992,244800
993,244000
994,248000
995,248000
996,242400
997,246400
998,266400
999,255200
1000,244800
1001,278400
1002,233600
1003,275200
1004,226400
1005,241600
1006,242400
1007,236800
1008,264000
1009,256800
1010,240800
1011,258400
1012,210400
1013,232800
1014,244000
1015,254400
1016,234400
1017,268800
1018,252800
1019,274400
1020,226400
1021,258400
1022,269600
1023,229600
1024,249600
1025,260800
1026,223200
1027,247200
1028,266400
1029,260000
1030,226400
1031,231200
1032,242400
1033,258400
1034,246400
1035,233600
1036,236800
1037,241600
1038,253600
1039,268000
1040,243200
1041,245600
1042,252000
1043,255200
1044,256000
1045,230400
1046,239200
1047,221600
1048,267200
1049,279200
1050,264800
1051,246400
1052,244800
1053,251200
1054,240800
1055,241600
1056,217600
1057,247200
1058,263200
1059,251200
1060,261600
1061,238400
1062,256000
1063,246400
1064,227200
1065,246400
1066,234400
1067,224800
1068,227200
1069,252000
1070,276000
1071,268800
1072,252000
1073,263200
1074,248000
1075,238400
1076,244800
1077,235200
1078,251200
1079,244800
1080,247200
1081,254400
1082,242400
1083,234400
1084,269600
1085,232800
1086,248800
1087,229600
1088,245600
1089,256800
1090,266400
1091,272000
1092,241600
1093,237600
1094,242400
1095,219200
1096,234400
1097,243200
1098,258400
1099,256800
1100,251200
1101,260000
1102,232000
1103,292800
1104,250400
1105,247200
1106,262400
1107,240000
1108,266400
1109,248000
1110,240800
1111,258400
1112,272000
1113,230400
1114,238400
1115,239200
1116,248800
1117,229600
1118,252000
1119,226400
1120,240000
1121,248000
1122,242400
1123,240000
1124,273600
1125,244000
1126,232800
1127,260800
1128,236800
1129,250400
1130,280000
1131,251200
1132,245600
1133,243200
1134,262400
1135,268000
1136,208000
1137,256000
1138,237600
1139,256800
1140,249600
1141,232800
1142,246400
1143,265600
1144,240800
1145,218400
1146,256000
1147,238400
1148,240000
1149,252000
1150,250400
1151,252000
1152,250400
1153,232800
1154,249600
1155,242400
1156,288800
1157,235200
1158,263200
1159,216000
1160,224800
1161,256800
1162,248800
1163,249600
1164,267200
1165,218400
1166,267200
1167,222400
1168,229600
1169,248800
1170,237600
1171,229600
1172,268800
1173,266400
1174,241600
1175,240000
1176,232000
1177,261600
1178,249600
1179,281600
1180,244000
1181,276000
1182,255200
1183,244000
1184,237600
1185,257600
1186,236800
1187,227200
1188,248000
1189,229600
1190,260800
1191,241600
1192,240800
1193,240800
1194,227200
1195,252800
1196,251200
1197,240000
1198,259200
1199,243200
1200,264000
1201,243200
1202,236800
1203,247200
1204,243200
1205,259200
1206,231200
1207,275200
1208,228000
1209,243200
1210,245600
1211,252000
1212,259200
1213,244800
1214,226400
1215,263200
1216,239200
1217,253600
1218,265600
1219,237600
1220,244000
1221,265600
1222,268800
1223,252000
1224,227200
1225,232000
1226,252000
1227,225600
1228,256800
1229,261600
1230,211200
1231,256800
1232,222400
1233,266400
1234,259200
1235,248000
1236,253600
1237,236000
1238,231200
1239,228000
1240,258400
1241,243200
1242,237600
1243,265600
1244,239200
1245,255200
1246,251200
1247,248000
1248,272800
1249,256800
1250,232800
1251,252800
1252,270400
1253,237600
1254,241600
1255,263200
1256,242400
1257,244800
1258,228000
1259,275200
1260,236800
1261,256000
1262,241600
1263,252000
1264,241600
1265,219200
1266,238400
1267,260800
1268,242400
1269,248800
1270,256800
1271,256800
1272,250400
1273,257600
1274,234400
1275,249600
1276,259200
1277,244000
1278,278400
1279,268000
1280,240800
1281,236000
1282,243200
1283,259200
1284,260000
1285,250400
1286,250400
1287,239200
1288,242400
1289,241600
1290,237600
1291,264800
1292,232000
1293,251200
1294,234400
1295,261600
1296,233600
1297,221600
1298,243200
1299,260000
1300,245600
1301,210400
1302,252000
1303,220000
1304,237600
1305,240800
1306,274400
1307,240000
1308,257600
1309,243200
1310,239200
1311,256800
1312,241600
1313,261600
1314,257600
1315,256800
1316,247200
1317,236000
1318,252800
1319,240800
1320,262400
1321,231200
1322,244800
1323,237600
1324,230400
1325,203200
1326,266400
1327,236000
1328,264800
1329,258400
1330,254400
1331,269600
1332,269600
1333,232800
1334,237600
1335,227200
1336,244800
1337,244000
1338,261600
1339,256800
1340,256000
1341,262400
1342,244800
1343,258400
1344,248800
1345,239200
1346,225600
1347,260000
1348,255200
1349,241600
1350,264800
1351,229600
1352,239200
1353,242400
1354,271200
1355,279200
1356,244000
1357,256800
1358,228800
1359,232000
1360,256000
1361,238400
1362,226400
1363,266400
1364,226400
1365,238400
1366,218400
1367,254400
1368,236800
1369,254400
1370,232000
1371,232800
1372,256800
1373,270400
1374,237600
1375,234400
1376,256800
1377,252800
1378,253600
1379,259200
1380,285600
1381,249600
1382,240800
1383,249600
1384,232000
1385,252800
1386,241600
1387,208000
1388,239200
1389,257600
1390,236800
1391,261600
1392,260800
1393,234400
1394,251200
1395,236000
1396,248000
1397,238400
1398,261600
1399,267200
1400,234400
1401,240000
1402,264800
1403,239200
1404,262400
1405,259200
1406,245600
1407,277600
1408,235200
1409,244800
1410,229600
1411,247200
1412,230400
1413,244800
1414,239200
1415,256000
1416,252000
1417,250400
1418,245600
1419,223200
1420,232000
1421,244800
1422,274400
1423,264000
1424,240000
1425,243200
1426,248800
1427,227200
1428,235200
1429,235200
1430,260800
1431,251200
1432,250400
1433,246400
1434,272000
1435,262400
1436,237600
1437,267200
1438,232800
1439,240000
1440,238400
1441,253600
1442,251200
1443,246400
1444,225600
1445,237600
1446,240000
1447,258400
1448,230400
1449,234400
1450,256800
1451,236800
1452,255200
1453,232000
1454,237600
1455,251200
1456,264800
1457,240000
1458,244800
1459,237600
1460,260800
1461,248800
1462,265600
1463,226400
1464,256800
1465,258400
1466,251200
1467,261600
1468,248800
1469,252000
1470,249600
1471,248000
1472,258400
1473,254400
1474,262400
1475,243200
1476,242400
1477,235200
1478,240800
1479,249600
1480,233600
1481,224800
1482,256000
1483,241600
1484,232800
1485,242400
1486,261600
1487,238400
1488,242400
1489,244800
1490,248800
1491,233600
1492,234400
1493,251200
1494,207200
1495,252000
1496,254400
1497,240000
1498,228800
1499,240800
1500,243200
1501,248000
1502,259200
1503,261600
1504,260000
1505,260000
1506,264800
1507,251200
1508,240000
1509,262400
1510,256800
1511,257600
1512,232000
1513,265600
1514,242400
1515,240800
1516,258400
1517,236000
1518,236000
1519,218400
1520,247200
1521,232800
1522,246400
1523,257600
1524,261600
1525,256800
1526,247200
1527,254400
1528,266400
1529,258400
1530,255200
1531,247200
1532,241600
1533,260800
1534,240800
1535,261600
1536,269600
1537,235200
1538,251200
1539,248000
1540,228800
1541,246400
1542,212800
1543,246400
1544,236800
1545,250400
1546,234400
1547,252000
1548,247200
1549,242400
1550,252000
1551,254400
1552,280000
1553,255200
1554,284800
1555,237600
1556,244000
1557,237600
1558,243200
1559,264000
1560,238400
1561,216000
1562,234400
1563,256000
1564,244800
1565,252000
1566,268800
1567,240000
1568,249600
1569,256000
1570,236800
1571,228800
1572,278400
1573,265600
1574,253600
1575,252000
1576,237600
1577,284000
1578,219200
1579,204800
1580,239200
1581,239200
1582,239200
1583,233600
1584,244000
1585,260800
1586,258400
1587,246400
1588,244000
1589,253600
1590,232800
1591,242400
1592,254400
1593,272000
1594,243200
1595,241600
1596,244000
1597,252000
1598,255200
1599,236000
1600,244000
1601,232800
1602,253600
1603,246400
1604,261600
1605,254400
1606,223200
1607,240000
1608,259200
1609,243200
1610,241600
1611,232000
1612,251200
1613,257600
1614,261600
1615,243200
1616,235200
1617,227200
1618,240000
1619,255200
1620,244000
1621,232800
1622,232000
1623,239200
1624,266400
1625,252800
1626,259200
1627,267200
1628,228800
1629,260000
1630,236000
1631,247200
1632,268800
1633,224800
1634,230400
1635,260000
1636,233600
1637,245600
1638,232000
1639,244000
1640,242400
1641,238400
1642,239200
1643,245600
1644,240000
1645,262400
1646,250400
1647,248000
1648,268000
1649,233600
1650,252800
1651,268800
1652,239200
1653,229600
1654,240800
1655,249600
1656,236000
1657,268800
1658,220800
1659,246400
1660,236000
1661,249600
1662,218400
1663,231200
1664,249600
1665,256800
1666,256800
1667,267200
1668,257600
1669,236800
1670,277600
1671,243200
1672,251200
1673,260800
1674,251200
1675,255200
1676,222400
1677,246400
1678,236000
1679,232000
1680,256800
1681,280000
1682,249600
1683,241600
1684,252000
1685,232800
1686,224800
1687,250400
1688,222400
1689,246400
1690,266400
1691,255200
1692,269600
1693,244800
1694,260800
1695,205600
1696,250400
1697,236000
1698,232800
1699,252800
1700,260800
1701,246400
1702,238400
1703,239200
1704,236000
1705,265600
1706,242400
1707,250400
1708,266400
1709,262400
1710,240800
1711,268000
1712,262400
1713,248800
1714,247200
1715,240000
1716,244800
1717,254400
1718,249600
1719,244000
1720,244800
1721,236800
1722,242400
1723,223200
1724,250400
1725,235200
1726,234400
1727,220000
1728,266400
1729,253600
1730,249600
1731,271200
1732,263200
1733,259200
1734,251200
1735,249600
1736,274400
1737,254400
1738,225600
1739,240000
1740,244000
1741,261600
1742,247200
1743,249600
1744,264800
1745,256800
1746,239200
1747,243200
1748,251200
1749,239200
1750,237600
1751,244000
1752,236800
1753,252000
1754,255200
1755,237600
1756,247200
1757,219200
1758,249600
1759,234400
1760,254400
1761,238400
1762,232000
1763,276000
1764,262400
1765,248800
1766,241600
1767,231200
1768,260000
1769,280800
1770,268800
1771,244000
1772,241600
1773,230400
1774,242400
1775,264000
1776,252800
1777,232800
1778,234400
1779,249600
1780,236000
1781,235200
1782,236000
1783,236800
1784,240000
1785,257600
1786,262400
1787,236000
1788,264000
1789,245600
1790,261600
1791,254400
1792,244800
1793,238400
1794,227200
1795,251200
1796,243200
1797,266400
1798,279200
1799,252000
1800,236800
1801,267200
1802,240000
1803,210400
1804,272800
1805,242400
1806,259200
1807,249600
1808,288800
1809,244000
1810,226400
1811,242400
1812,259200
1813,246400
1814,258400
1815,236000
1816,250400
1817,235200
1818,264800
1819,224000
1820,252800
1821,236800
1822,252800
1823,247200
1824,239200
1825,235200
1826,268000
1827,227200
1828,248000
1829,243200
1830,256800
1831,260800
1832,246400
1833,256000
1834,248000
1835,236000
1836,245600
1837,252000
1838,236000
1839,233600
1840,227200
1841,268800
1842,248000
1843,255200
1844,250400
1845,248000
1846,250400
1847,249600
1848,256000
1849,255200
1850,240800
1851,268000
1852,241600
1853,285600
1854,233600
1855,243200
1856,260000
1857,256000
1858,244800
1859,257600
1860,228800
1861,229600
1862,228800
1863,241600
1864,234400
1865,245600
1866,252000
1867,264000
1868,250400
1869,268000
1870,240000
1871,276800
1872,236000
1873,246400
1874,252000
1875,240800
1876,250400
1877,226400
1878,231200
1879,252800
1880,244000
1881,257600
1882,232800
1883,224800
1884,236000
1885,269600
1886,231200
1887,228800
1888,258400
1889,267200
1890,262400
1891,275200
1892,258400
1893,259200
1894,249600
1895,249600
1896,251200
1897,259200
1898,235200
1899,231200
1900,232800
1901,242400
1902,250400
1903,256800
1904,240000
1905,233600
1906,230400
1907,252000
1908,251200
1909,233600
1910,247200
1911,255200
1912,258400
1913,262400
1914,251200
1915,237600
1916,257600
1917,232000
1918,259200
1919,249600
1920,217600
1921,241600
1922,238400
1923,247200
1924,263200
1925,239200
1926,268000
1927,267200
1928,255200
1929,261600
1930,251200
1931,245600
1932,260800
1933,246400
1934,251200
1935,239200
1936,257600
1937,252000
1938,231200
1939,241600
1940,244800
1941,236000
1942,272800
1943,256000
1944,228800
1945,248000
1946,240800
1947,275200
1948,255200
1949,237600
1950,260800
1951,242400
1952,232800
1953,263200
1954,256000
1955,234400
1956,250400
1957,244800
1958,212000
1959,246400
1960,261600
1961,242400
1962,261600
1963,263200
1964,224000
1965,244800
1966,251200
1967,259200
1968,243200
1969,266400
1970,240000
1971,250400
1972,255200
1973,229600
1974,256800
1975,244800
1976,243200
1977,246400
1978,269600
1979,212000
1980,234400
1981,246400
1982,250400
1983,265600
1984,254400
1985,243200
1986,250400
1987,244800
1988,236800
1989,278400
1990,279200
1991,244800
1992,252000
1993,231200
1994,238400
1995,244000
1996,239200
1997,250400
1998,247200
1999,234400
2000,245600
2001,226400
2002,228800
2003,252800
2004,230400
2005,261600
2006,243200
2007,237600
2008,236800
2009,253600
2010,284800
2011,240800
2012,228800
2013,258400
2014,225600
2015,264000
2016,251200
2017,268000
2018,227200
2019,239200
2020,248800
2021,231200
2022,265600
2023,235200
2024,252800
2025,244000
2026,237600
2027,268000
2028,240000
2029,237600
2030,248000
2031,276800
2032,238400
2033,247200
2034,231200
2035,259200
2036,202400
2037,238400
2038,256000
2039,273600
2040,244000
2041,252000
2042,251200
2043,238400
2044,258400
2045,249600
2046,253600
2047,269600
2048,238400
2049,248000
2050,245600
2051,247200
2052,259200
2053,237600
2054,239200
2055,259200
2056,249600
2057,273600
2058,252000
2059,232800
2060,255200
2061,246400
2062,246400
2063,237600
2064,273600
2065,248800
2066,224800
2067,238400
2068,253600
2069,237600
2070,275200
2071,227200
2072,236000
2073,229600
2074,243200
2075,242400
2076,254400
2077,269600
2078,261600
2079,260800
2080,214400
2081,257600
2082,234400
2083,268000
2084,253600
2085,238400
2086,253600
2087,255200
2088,247200
2089,250400
2090,254400
2091,235200
2092,244000
2093,223200
2094,254400
2095,265600
2096,244800
2097,243200
2098,211200
2099,242400
2100,260800
2101,248800
2102,243200
2103,257600
2104,254400
2105,232800
2106,252000
2107,256800
2108,246400
2109,276000
2110,244000
2111,234400
2112,221600
2113,244000
2114,257600
2115,252800
2116,239200
2117,247200
2118,237600
2119,267200
2120,251200
2121,247200
2122,225600
2123,225600
2124,257600
2125,273600
2126,263200
2127,243200
2128,258400
2129,270400
2130,256000
2131,239200
2132,226400
2133,258400
2134,249600
2135,237600
2136,225600
2137,240800
2138,257600
2139,237600
2140,248000
2141,239200
2142,220000
2143,258400
2144,224800
2145,271200
2146,247200
2147,230400
2148,264000
2149,259200
2150,239200
2151,240000
2152,262400
2153,240000
2154,251200
2155,256800
2156,275200
2157,256800
2158,256000
2159,248000
2160,247200
2161,242400
2162,254400
2163,252800
2164,252800
2165,276800
2166,256800
2167,268000
2168,236000
2169,218400
2170,218400
2171,231200
2172,267200
2173,223200
2174,237600
2175,220800
2176,257600
2177,255200
2178,253600
2179,268000
2180,240000
2181,246400
2182,245600
2183,264800
2184,240000
2185,264800
2186,258400
2187,261600
2188,248800
2189,236000
2190,236800
2191,256000
2192,260000
2193,249600
2194,248000
2195,230400
2196,244800
2197,251200
2198,265600
2199,266400
2200,228800
2201,254400
2202,230400
2203,249600
2204,242400
2205,244000
2206,241600
2207,247200
2208,248000
2209,232000
2210,239200
2211,248800
2212,232000
2213,252000
2214,248800
2215,236800
2216,244800
2217,236800
2218,259200
2219,243200
2220,283200
2221,221600
2222,234400
2223,258400
2224,259200
2225,266400
2226,260800
2227,235200
2228,226400
2229,220000
2230,256000
2231,247200
2232,234400
2233,252000
2234,232000
2235,256000
2236,242400
2237,233600
2238,257600
2239,246400
2240,277600
2241,252000
2242,263200
2243,254400
2244,237600
2245,250400
2246,240800
2247,257600
2248,241600
2249,268000
2250,253600
2251,229600
2252,227200
2253,232000
2254,260000
2255,230400
2256,272000
2257,239200
2258,266400
2259,260800
2260,249600
2261,240800
2262,245600
2263,268800
2264,240800
2265,252800
2266,240800
2267,265600
2268,252000
2269,242400
2270,251200
2271,248000
2272,264000
2273,243200
2274,240800
2275,234400
2276,243200
2277,232800
2278,241600
2279,249600
2280,239200
2281,244800
2282,256800
2283,244000
2284,252800
2285,247200
2286,255200
2287,259200
2288,240800
2289,261600
2290,254400
2291,260000
2292,248000
2293,264800
2294,246400
2295,249600
2296,275200
2297,223200
2298,270400
2299,219200
2300,246400
2301,235200
2302,248800
2303,238400
2304,236000
2305,250400
2306,257600
2307,249600
2308,243200
2309,237600
2310,243200
2311,223200
2312,263200
2313,272800
2314,268000
2315,240000
2316,260800
2317,253600
2318,236000
2319,233600
2320,211200
2321,243200
2322,241600
2323,259200
2324,247200
2325,284800
2326,246400
2327,264800
2328,220800
2329,255200
2330,230400
2331,226400
2332,251200
2333,238400
2334,278400
2335,250400
2336,246400
2337,272800
2338,253600
2339,261600
2340,234400
2341,239200
2342,233600
2343,224800
2344,257600
2345,250400
2346,230400
2347,244800
2348,244000
2349,241600
2350,262400
2351,237600
2352,241600
2353,255200
2354,252800
2355,268000
2356,280800
2357,250400
2358,231200
2359,240800
2360,251200
2361,244800
2362,253600
2363,242400
2364,257600
2365,248800
2366,264800
2367,243200
2368,231200
2369,239200
2370,240800
2371,256800
2372,230400
2373,234400
2374,228800
2375,260000
2376,243200
2377,259200
2378,261600
2379,276000
2380,240000
2381,256800
2382,243200
2383,268000
2384,252000
2385,237600
2386,236000
2387,238400
2388,248800
2389,247200
2390,251200
2391,232800
2392,240800
2393,231200
2394,224800
2395,248800
2396,250400
2397,242400
2398,243200
2399,246400
2400,256000
2401,255200
2402,252000
2403,271200
2404,226400
2405,249600
2406,251200
2407,261600
2408,247200
2409,256000
2410,234400
2411,265600
2412,245600
2413,257600
2414,236000
2415,242400
2416,268000
2417,248000
2418,245600
2419,251200
2420,243200
2421,262400
2422,237600
2423,215200
2424,241600
2425,249600
2426,249600
2427,244000
2428,225600
2429,260000
2430,264800
2431,249600
2432,228800
2433,248800
2434,252800
2435,266400
2436,264800
2437,244000
2438,230400
2439,276800
2440,264000
2441,255200
2442,258400
2443,221600
2444,247200
2445,240000
2446,224000
2447,248000
2448,216800
2449,249600
2450,243200
2451,249600
2452,240800
2453,257600
2454,232000
2455,284800
2456,224000
2457,244000
2458,213600
2459,256000
2460,246400
2461,214400
2462,272800
2463,240000
2464,261600
2465,252000
2466,222400
2467,250400
2468,245600
2469,253600
2470,246400
2471,262400
2472,272000
2473,217600
2474,249600
2475,252800
2476,249600
2477,252000
2478,240000
2479,250400
2480,252000
2481,241600
2482,249600
2483,228800
2484,252800
2485,234400
2486,252800
2487,237600
2488,245600
2489,248000
2490,260800
2491,240000
2492,231200
2493,259200
2494,244000
2495,272000
