Seconds,Location_Update
255,87200
256,76000
257,88000
258,81600
259,74400
260,89600
261,92000
262,82400
263,97600
264,77600
265,89600
266,81600
267,76800
268,83200
269,72000
270,77600
271,80800
272,72800
273,80800
274,87200
275,72800
276,81600
277,84000
278,97600
279,80800
280,72800
281,75200
282,72800
283,68000
284,100800
285,80000
286,81600
287,91200
288,77600
289,82400
290,72800
291,90400
292,73600
293,91200
294,78400
295,64800
296,86400
297,77600
298,87200
299,81600
300,83200
301,87200
302,89600
303,74400
304,83200
305,89600
306,86400
307,85600
308,90400
309,84800
310,81600
311,93600
312,70400
313,95200
314,77600
315,76800
316,84800
317,81600
318,97600
319,88000
320,96000
321,83200
322,80000
323,84000
324,81600
325,88800
326,80000
327,75200
328,81600
329,79200
330,71200
331,74400
332,92000
333,85600
334,72000
335,75200
336,72000
337,81600
338,91200
339,96000
340,86400
341,88800
342,68800
343,68800
344,92800
345,85600
346,90400
347,83200
348,76000
349,74400
350,88800
351,76800
352,68000
353,72800
354,80800
355,77600
356,84000
357,84000
358,74400
359,76800
360,84800
361,77600
362,79200
363,76800
364,87200
365,92000
366,84800
367,90400
368,93600
369,81600
370,76800
371,89600
372,92800
373,66400
374,67200
375,86400
376,85600
377,84000
378,97600
379,75200
380,82400
381,67200
382,87200
383,80800
384,81600
385,83200
386,91200
387,92800
388,72000
389,92800
390,100800
391,71200
392,77600
393,87200
394,70400
395,88800
396,83200
397,80800
398,92000
399,90400
400,91200
401,71200
402,73600
403,72000
404,84000
405,86400
406,77600
407,88000
408,79200
409,80800
410,89600
411,76800
412,76800
413,72000
414,83200
415,90400
416,83200
417,92800
418,75200
419,76000
420,84000
421,79200
422,76800
423,92800
424,69600
425,72800
426,92000
427,82400
428,82400
429,81600
430,88000
431,76800
432,85600
433,80800
434,89600
435,62400
436,82400
437,73600
438,86400
439,86400
440,91200
441,71200
442,83200
443,77600
444,75200
445,72800
446,102400
447,77600
448,66400
449,90400
450,100800
451,80800
452,76000
453,97600
454,90400
455,89600
456,76800
457,88800
458,87200
459,78400
460,93600
461,76800
462,78400
463,88800
464,66400
465,75200
466,74400
467,84800
468,84000
469,85600
470,81600
471,74400
472,72800
473,87200
474,80800
475,82400
476,68800
477,66400
478,100000
479,65600
480,78400
481,70400
482,73600
483,96800
484,80000
485,92800
486,80000
487,69600
488,77600
489,77600
490,72800
491,76800
492,102400
493,102400
494,76800
495,87200
496,86400
497,80800
498,74400
499,82400
500,72800
501,88000
502,65600
503,88000
504,77600
505,86400
506,87200
507,80000
508,87200
509,84000
510,99200
511,83200
512,81600
513,88000
514,80000
515,92000
516,87200
517,85600
518,68000
519,97600
520,85600
521,86400
522,87200
523,72800
524,92000
525,76000
526,79200
527,80000
528,71200
529,78400
530,76800
531,79200
532,86400
533,96800
534,85600
535,80800
536,84800
537,67200
538,72000
539,86400
540,82400
541,82400
542,72800
543,76000
544,88800
545,88800
546,73600
547,76000
548,79200
549,84800
550,73600
551,84000
552,75200
553,90400
554,67200
555,93600
556,90400
557,85600
558,72800
559,70400
560,83200
561,72800
562,86400
563,108000
564,77600
565,91200
566,73600
567,84800
568,72000
569,75200
570,87200
571,68000
572,82400
573,78400
574,70400
575,100000
576,84800
577,84800
578,73600
579,73600
580,87200
581,78400
582,70400
583,69600
584,88800
585,86400
586,85600
587,81600
588,84800
589,95200
590,92000
591,96800
592,80800
593,88800
594,76000
595,72800
596,76000
597,83200
598,89600
599,76000
600,60000
601,70400
602,84800
603,82400
604,74400
605,87200
606,88800
607,77600
608,76000
609,93600
610,87200
611,79200
612,63200
613,97600
614,78400
615,59200
616,71200
617,90400
618,83200
619,89600
620,75200
621,75200
622,88800
623,95200
624,88000
625,85600
626,95200
627,88800
628,89600
629,77600
630,87200
631,79200
632,81600
633,76000
634,90400
635,74400
636,78400
637,83200
638,74400
639,79200
640,72000
641,91200
642,72800
643,75200
644,69600
645,73600
646,91200
647,67200
648,80800
649,86400
650,95200
651,75200
652,79200
653,102400
654,80800
655,77600
656,79200
657,96000
658,87200
659,78400
660,102400
661,91200
662,61600
663,79200
664,85600
665,87200
666,68800
667,89600
668,80000
669,80000
670,76000
671,76000
672,84000
673,73600
674,86400
675,87200
676,85600
677,84800
678,90400
679,91200
680,78400
681,76800
682,84800
683,81600
684,80800
685,73600
686,92800
687,76000
688,97600
689,91200
690,69600
691,74400
692,70400
693,78400
694,72800
695,84800
696,88000
697,91200
698,95200
699,74400
700,74400
701,92000
702,80800
703,75200
704,89600
705,89600
706,65600
707,92800
708,76800
709,74400
710,79200
711,80800
712,75200
713,77600
714,84000
715,88800
716,61600
717,87200
718,81600
719,75200
720,83200
721,83200
722,79200
723,93600
724,71200
725,79200
726,99200
727,90400
728,81600
729,84800
730,85600
731,84000
732,92800
733,80800
734,82400
735,72000
736,88800
737,91200
738,72000
739,70400
740,80800
741,84800
742,72800
743,78400
744,96800
745,71200
746,72000
747,88000
748,80000
749,86400
750,87200
751,96000
752,84000
753,80000
754,77600
755,78400
756,84800
757,88000
758,78400
759,96000
760,83200
761,82400
762,78400
763,81600
764,78400
765,84800
766,74400
767,72800
768,87200
769,66400
770,74400
771,74400
772,81600
773,81600
774,93600
775,80000
776,90400
777,80800
778,92000
779,72800
780,84000
781,72000
782,85600
783,77600
784,86400
785,77600
786,86400
787,91200
788,86400
789,74400
790,77600
791,83200
792,98400
793,70400
794,79200
795,94400
796,72800
797,82400
798,72000
799,98400
800,85600
801,84800
802,91200
803,85600
804,76000
805,80800
806,88000
807,76000
808,82400
809,83200
810,79200
811,85600
812,69600
813,67200
814,85600
815,102400
816,92800
817,72800
818,72000
819,86400
820,62400
821,76000
822,78400
823,77600
824,94400
825,72800
826,92800
827,80000
828,89600
829,71200
830,80800
831,92800
832,80000
833,74400
834,83200
835,96800
836,76000
837,94400
838,80800
839,79200
840,76800
841,71200
842,84000
843,59200
844,83200
845,81600
846,90400
847,64000
848,74400
849,81600
850,73600
851,73600
852,90400
853,79200
854,67200
855,84000
856,92800
857,76000
858,89600
859,69600
860,88800
861,90400
862,101600
863,80800
864,68000
865,76800
866,82400
867,90400
868,91200
869,74400
870,76800
871,92800
872,86400
873,82400
874,82400
875,80800
876,80000
877,69600
878,81600
879,82400
880,96800
881,91200
882,76800
883,83200
884,86400
885,74400
886,82400
887,70400
888,80800
889,84800
890,77600
891,72000
892,80000
893,76000
894,80800
895,74400
896,72000
897,84800
898,84000
899,84800
900,85600
901,79200
902,98400
903,70400
904,73600
905,90400
906,83200
907,86400
908,89600
909,76800
910,81600
911,87200
912,84800
913,86400
914,73600
915,68000
916,84000
917,73600
918,76800
919,78400
920,77600
921,80800
922,73600
923,84000
924,72800
925,78400
926,72800
927,76000
928,79200
929,90400
930,84800
931,96800
932,72000
933,82400
934,80800
935,88000
936,87200
937,89600
938,78400
939,91200
940,74400
941,96000
942,75200
943,94400
944,92000
945,65600
946,82400
947,68800
948,83200
949,77600
950,80800
951,73600
952,93600
953,88800
954,77600
955,87200
956,97600
957,75200
958,80800
959,76800
960,76000
961,84000
962,85600
963,80800
964,79200
965,64000
966,76800
967,78400
968,94400
969,77600
970,80800
971,88800
972,90400
973,82400
974,86400
975,76800
976,87200
977,95200
978,99200
979,89600
980,71200
981,86400
982,83200
983,92000
984,81600
985,81600
986,70400
987,85600
988,90400
989,76000
990,80800
991,96000
992,79200
993,77600
994,88800
995,88800
996,84800
997,88800
998,82400
999,95200
1000,75200
1001,79200
1002,79200
1003,85600
1004,72000
1005,77600
1006,72800
1007,88800
1008,86400
1009,81600
1010,74400
1011,84000
1012,84000
1013,81600
1014,80000
1015,89600
1016,92000
1017,80800
1018,80000
1019,77600
1020,78400
1021,73600
1022,89600
1023,88800
1024,76800
1025,83200
1026,72800
1027,80800
1028,79200
1029,79200
1030,76800
1031,83200
1032,76800
1033,75200
1034,88800
1035,75200
1036,75200
1037,85600
1038,84000
1039,78400
1040,71200
1041,74400
1042,80800
1043,73600
1044,78400
1045,88000
1046,67200
1047,76000
1048,75200
1049,84000
1050,84800
1051,73600
1052,78400
1053,95200
1054,95200
1055,105600
1056,83200
1057,85600
1058,101600
1059,85600
1060,79200
1061,68000
1062,75200
1063,94400
1064,95200
1065,72000
1066,84000
1067,78400
1068,72000
1069,79200
1070,87200
1071,59200
1072,87200
1073,73600
1074,75200
1075,88800
1076,90400
1077,86400
1078,73600
1079,80000
1080,77600
1081,72800
1082,91200
1083,84800
1084,76000
1085,76000
1086,92000
1087,86400
1088,75200
1089,80000
1090,66400
1091,90400
1092,75200
1093,77600
1094,87200
1095,80000
1096,67200
1097,82400
1098,88800
1099,79200
1100,81600
1101,65600
1102,92800
1103,81600
1104,83200
1105,80000
1106,85600
1107,80000
1108,74400
1109,79200
1110,90400
1111,90400
1112,81600
1113,84800
1114,81600
1115,68800
1116,77600
1117,89600
1118,87200
1119,80000
1120,80800
1121,83200
1122,88800
1123,80800
1124,97600
1125,80000
1126,86400
1127,86400
1128,84800
1129,74400
1130,80800
1131,92800
1132,79200
1133,78400
1134,92000
1135,68800
1136,66400
1137,80800
1138,73600
1139,79200
1140,80800
1141,76800
1142,82400
1143,96000
1144,63200
1145,87200
1146,76000
1147,87200
1148,88000
1149,75200
1150,76800
1151,82400
1152,65600
1153,92000
1154,81600
1155,77600
1156,92000
1157,90400
1158,84800
1159,86400
1160,88000
1161,88000
1162,71200
1163,72800
1164,83200
1165,80000
1166,85600
1167,83200
1168,74400
1169,79200
1170,91200
1171,76800
1172,102400
1173,69600
1174,85600
1175,72800
1176,82400
1177,73600
1178,69600
1179,88000
1180,71200
1181,80800
1182,84800
1183,87200
1184,83200
1185,83200
1186,80000
1187,92800
1188,80800
1189,76000
1190,73600
1191,88800
1192,72000
1193,80000
1194,74400
1195,80800
1196,84800
1197,74400
1198,81600
1199,73600
1200,68800
1201,80800
1202,74400
1203,76000
1204,80000
1205,92000
1206,70400
1207,88000
1208,87200
1209,79200
1210,74400
1211,87200
1212,78400
1213,87200
1214,80000
1215,83200
1216,96800
1217,80800
1218,85600
1219,84000
1220,90400
1221,77600
1222,74400
1223,64800
1224,80000
1225,96800
1226,78400
1227,80000
1228,75200
1229,88000
1230,85600
1231,77600
1232,88000
1233,88000
1234,81600
1235,76800
1236,88000
1237,71200
1238,83200
1239,87200
1240,87200
1241,68000
1242,76000
1243,86400
1244,81600
1245,86400
1246,80000
1247,88000
1248,84800
1249,86400
1250,80800
1251,86400
1252,79200
1253,83200
1254,84000
1255,81600
1256,72000
1257,92800
1258,88800
1259,104000
1260,85600
1261,82400
1262,91200
1263,78400
1264,76000
1265,78400
1266,84800
1267,83200
1268,83200
1269,84000
1270,77600
1271,76800
1272,88800
1273,78400
1274,76000
1275,81600
1276,80800
1277,84800
1278,80000
1279,80000
1280,75200
1281,80800
1282,80800
1283,72000
1284,104000
1285,93600
1286,88000
1287,74400
1288,70400
1289,74400
1290,103200
1291,84800
1292,88800
1293,87200
1294,70400
1295,73600
1296,83200
1297,73600
1298,87200
1299,82400
1300,87200
1301,79200
1302,80800
1303,72000
1304,81600
1305,76000
1306,76800
1307,85600
1308,82400
1309,81600
1310,76000
1311,82400
1312,75200
1313,67200
1314,79200
1315,77600
1316,76800
1317,80000
1318,68800
1319,88800
1320,97600
1321,80800
1322,93600
1323,84800
1324,92000
1325,74400
1326,76800
1327,97600
1328,92800
1329,92800
1330,78400
1331,79200
1332,94400
1333,92000
1334,84800
1335,84800
1336,61600
1337,80000
1338,83200
1339,85600
1340,71200
1341,77600
1342,84800
1343,89600
1344,92000
1345,95200
1346,75200
1347,86400
1348,72800
1349,80000
1350,76800
1351,91200
1352,88800
1353,68800
1354,83200
1355,84000
1356,74400
1357,72800
1358,72800
1359,70400
1360,77600
1361,89600
1362,80800
1363,81600
1364,89600
1365,73600
1366,78400
1367,76800
1368,80800
1369,99200
1370,84000
1371,84000
1372,82400
1373,82400
1374,70400
1375,84000
1376,94400
1377,79200
1378,70400
1379,86400
1380,99200
1381,78400
1382,96800
1383,68000
1384,76800
1385,75200
1386,66400
1387,76800
1388,73600
1389,89600
1390,88800
1391,84000
1392,77600
1393,77600
1394,99200
1395,91200
1396,78400
1397,83200
1398,94400
1399,76800
1400,79200
1401,82400
1402,85600
1403,80800
1404,85600
1405,69600
1406,72000
1407,76000
1408,75200
1409,92800
1410,89600
1411,84000
1412,84800
1413,92800
1414,65600
1415,76800
1416,83200
1417,85600
1418,81600
1419,78400
1420,84000
1421,73600
1422,74400
1423,76000
1424,92000
1425,74400
1426,86400
1427,83200
1428,80800
1429,84000
1430,81600
1431,80000
1432,81600
1433,80000
1434,84800
1435,84000
1436,80000
1437,79200
1438,87200
1439,78400
1440,68000
1441,88800
1442,95200
1443,85600
1444,74400
1445,82400
1446,91200
1447,72800
1448,86400
1449,83200
1450,76800
1451,86400
1452,80800
1453,75200
1454,85600
1455,86400
1456,89600
1457,90400
1458,76000
1459,96000
1460,84000
1461,88800
1462,99200
1463,67200
1464,87200
1465,82400
1466,90400
1467,85600
1468,80800
1469,79200
1470,80800
1471,73600
1472,76800
1473,92800
1474,71200
1475,89600
1476,76000
1477,75200
1478,79200
1479,84800
1480,96000
1481,80000
1482,81600
1483,81600
1484,84800
1485,88800
1486,79200
1487,76000
1488,79200
1489,61600
1490,72000
1491,86400
1492,84000
1493,69600
1494,69600
1495,76800
1496,80800
1497,65600
1498,86400
1499,73600
1500,97600
1501,72800
1502,79200
1503,76800
1504,78400
1505,79200
1506,94400
1507,69600
1508,87200
1509,88000
1510,83200
1511,85600
1512,77600
1513,79200
1514,81600
1515,79200
1516,90400
1517,84800
1518,86400
1519,76800
1520,87200
1521,77600
1522,83200
1523,81600
1524,68800
1525,80800
1526,85600
1527,83200
1528,72800
1529,82400
1530,83200
1531,85600
1532,88000
1533,81600
1534,78400
1535,84800
1536,62400
1537,80000
1538,96000
1539,86400
1540,82400
1541,85600
1542,68800
1543,96800
1544,68000
1545,82400
1546,80000
1547,90400
1548,93600
1549,93600
1550,72000
1551,90400
1552,91200
1553,80000
1554,72800
1555,93600
1556,72800
1557,88000
1558,86400
1559,69600
1560,81600
1561,85600
1562,82400
1563,83200
1564,76000
1565,90400
1566,77600
1567,81600
1568,88000
1569,78400
1570,65600
1571,88800
1572,77600
1573,81600
1574,78400
1575,79200
1576,100000
1577,81600
1578,91200
1579,89600
1580,66400
1581,75200
1582,88800
1583,92000
1584,79200
1585,90400
1586,91200
1587,86400
1588,76800
1589,70400
1590,80800
1591,106400
1592,81600
1593,79200
1594,84000
1595,85600
1596,88000
1597,79200
1598,72000
1599,85600
1600,90400
1601,68800
1602,76000
1603,79200
1604,80800
1605,87200
1606,66400
1607,92000
1608,69600
1609,97600
1610,94400
1611,84000
1612,84800
1613,85600
1614,93600
1615,88000
1616,73600
1617,74400
1618,93600
1619,79200
1620,78400
1621,84800
1622,76000
1623,71200
1624,93600
1625,86400
1626,80800
1627,77600
1628,91200
1629,64000
1630,80800
1631,81600
1632,72800
1633,75200
1634,94400
1635,72800
1636,88000
1637,76800
1638,76800
1639,74400
1640,92000
1641,76800
1642,92800
1643,92000
1644,70400
1645,71200
1646,88800
1647,92800
1648,97600
1649,90400
1650,82400
1651,85600
1652,94400
1653,74400
1654,84000
1655,80000
1656,79200
1657,84000
1658,96800
1659,73600
1660,91200
1661,68800
1662,100800
1663,84800
1664,78400
1665,80000
1666,68800
1667,90400
1668,78400
1669,86400
1670,86400
1671,93600
1672,78400
1673,87200
1674,78400
1675,82400
1676,87200
1677,81600
1678,87200
1679,92800
1680,72800
1681,85600
1682,101600
1683,79200
1684,91200
1685,81600
1686,70400
1687,77600
1688,67200
1689,86400
1690,85600
1691,86400
1692,74400
1693,91200
1694,73600
1695,72000
1696,87200
1697,79200
1698,84000
1699,84800
1700,68000
1701,76000
1702,91200
1703,76800
1704,78400
1705,64000
1706,92800
1707,92800
1708,79200
1709,88800
1710,86400
1711,63200
1712,68000
1713,72800
1714,91200
1715,79200
1716,68800
1717,89600
1718,89600
1719,96000
1720,75200
1721,76000
1722,73600
1723,84800
1724,84000
1725,90400
1726,78400
1727,76800
1728,72800
1729,68000
1730,74400
1731,89600
1732,85600
1733,94400
1734,80800
1735,73600
1736,98400
1737,86400
1738,93600
1739,83200
1740,91200
1741,87200
1742,90400
1743,79200
1744,75200
1745,86400
1746,85600
1747,60000
1748,97600
1749,69600
1750,84000
1751,80800
1752,76000
1753,66400
1754,71200
1755,84000
1756,91200
1757,58400
1758,82400
1759,76800
1760,73600
1761,84000
1762,76000
1763,78400
1764,76800
1765,87200
1766,84800
1767,91200
1768,83200
1769,88800
1770,76800
1771,85600
1772,96000
1773,74400
1774,79200
1775,90400
1776,76800
1777,92800
1778,69600
1779,85600
1780,78400
1781,83200
1782,87200
1783,75200
1784,85600
1785,78400
1786,82400
1787,80000
1788,84000
1789,88800
1790,86400
1791,88800
1792,90400
1793,83200
1794,87200
1795,72800
1796,84000
1797,78400
1798,92800
1799,89600
1800,92800
1801,77600
1802,77600
1803,68800
1804,73600
1805,76800
1806,85600
1807,94400
1808,78400
1809,64800
1810,82400
1811,91200
1812,80000
1813,90400
1814,74400
1815,78400
1816,75200
1817,65600
1818,72000
1819,82400
1820,76000
1821,77600
1822,78400
1823,90400
1824,80800
1825,80000
1826,80000
1827,81600
1828,74400
1829,82400
1830,88800
1831,73600
1832,79200
1833,82400
1834,63200
1835,80000
1836,84000
1837,80800
1838,80800
1839,101600
1840,84000
1841,100000
1842,75200
1843,100000
1844,94400
1845,88800
1846,90400
1847,97600
1848,90400
1849,87200
1850,87200
1851,86400
1852,80000
1853,96800
1854,87200
1855,84800
1856,92000
1857,72800
1858,73600
1859,80800
1860,81600
1861,75200
1862,78400
1863,80000
1864,72000
1865,80000
1866,78400
1867,91200
1868,79200
1869,86400
1870,79200
1871,84800
1872,73600
1873,74400
1874,78400
1875,68800
1876,80000
1877,85600
1878,70400
1879,73600
1880,91200
1881,77600
1882,82400
1883,83200
1884,83200
1885,91200
1886,67200
1887,84000
1888,80000
1889,88800
1890,79200
1891,100800
1892,83200
1893,95200
1894,79200
1895,87200
1896,84000
1897,82400
1898,100800
1899,81600
1900,88000
1901,68800
1902,86400
1903,90400
1904,97600
1905,80800
1906,74400
1907,76800
1908,92000
1909,74400
1910,72800
1911,83200
1912,78400
1913,80800
1914,90400
1915,73600
1916,75200
1917,101600
1918,86400
1919,64800
1920,84000
1921,90400
1922,79200
1923,81600
1924,74400
1925,83200
1926,72800
1927,77600
1928,77600
1929,74400
1930,94400
1931,76800
1932,84800
1933,72800
1934,72800
1935,86400
1936,98400
1937,77600
1938,77600
1939,71200
1940,64000
1941,86400
1942,64800
1943,100800
1944,78400
1945,80000
1946,88800
1947,83200
1948,75200
1949,80000
1950,88000
1951,84000
1952,74400
1953,79200
1954,95200
1955,79200
1956,86400
1957,97600
1958,72000
1959,79200
1960,78400
1961,80800
1962,77600
1963,83200
1964,71200
1965,97600
1966,92000
1967,88800
1968,88800
1969,70400
1970,68000
1971,83200
1972,91200
1973,82400
1974,74400
1975,88800
1976,78400
1977,85600
1978,83200
1979,85600
1980,70400
1981,80800
1982,90400
1983,83200
1984,98400
1985,75200
1986,70400
1987,78400
1988,81600
1989,84000
1990,76800
1991,73600
1992,78400
1993,84000
1994,91200
1995,86400
1996,86400
1997,92000
1998,84800
1999,77600
2000,88000
2001,76000
2002,94400
2003,86400
2004,92000
2005,75200
2006,65600
2007,62400
2008,74400
2009,91200
2010,90400
2011,70400
2012,87200
2013,72800
2014,81600
2015,96800
2016,80800
2017,68800
2018,86400
2019,68000
2020,80000
2021,79200
2022,88000
2023,92000
2024,70400
2025,76800
2026,80000
2027,92000
2028,81600
2029,91200
2030,86400
2031,81600
2032,84000
2033,77600
2034,81600
2035,72800
2036,92800
2037,66400
2038,87200
2039,72000
2040,84000
2041,89600
2042,75200
2043,87200
2044,88000
2045,75200
2046,84000
2047,76800
2048,83200
2049,85600
2050,75200
2051,78400
2052,74400
2053,91200
2054,95200
2055,72800
2056,71200
2057,90400
2058,68000
2059,82400
2060,81600
2061,85600
2062,81600
2063,67200
2064,83200
2065,85600
2066,96800
2067,84000
2068,78400
2069,80000
2070,75200
2071,79200
2072,83200
2073,79200
2074,92800
2075,76800
2076,66400
2077,90400
2078,88000
2079,77600
2080,91200
2081,86400
2082,89600
2083,88800
2084,95200
2085,83200
2086,78400
2087,94400
2088,80000
2089,83200
2090,64000
2091,77600
2092,83200
2093,80800
2094,81600
2095,72000
2096,78400
2097,81600
2098,85600
2099,80000
2100,74400
2101,76800
2102,73600
2103,78400
2104,72000
2105,76000
2106,97600
2107,98400
2108,74400
2109,80000
2110,87200
2111,86400
2112,76000
2113,99200
2114,81600
2115,104800
2116,88000
2117,83200
2118,80800
2119,74400
2120,69600
2121,91200
2122,87200
2123,82400
2124,95200
2125,95200
2126,68800
2127,80000
2128,61600
2129,66400
2130,74400
2131,81600
2132,95200
2133,80000
2134,71200
2135,94400
2136,84000
2137,88800
2138,73600
2139,68800
2140,86400
2141,76000
2142,84000
2143,80000
2144,64800
2145,92000
2146,84000
2147,107200
2148,80800
2149,84000
2150,78400
2151,73600
2152,84800
2153,69600
2154,83200
2155,84800
2156,79200
2157,60800
2158,78400
2159,80800
2160,84000
2161,82400
2162,80800
2163,72800
2164,92000
2165,80800
2166,82400
2167,91200
2168,84800
2169,85600
2170,83200
2171,83200
2172,80800
2173,81600
2174,80800
2175,69600
2176,85600
2177,88800
2178,69600
2179,88800
2180,88000
2181,72800
2182,77600
2183,93600
2184,81600
2185,84800
2186,88800
2187,74400
2188,79200
2189,70400
2190,80000
2191,95200
2192,81600
2193,84800
2194,88800
2195,75200
2196,80000
2197,70400
2198,88800
2199,89600
2200,69600
2201,97600
2202,80000
2203,81600
2204,78400
2205,92800
2206,102400
2207,73600
2208,67200
2209,81600
2210,86400
2211,82400
2212,80000
2213,79200
2214,82400
2215,88000
2216,80800
2217,75200
2218,78400
2219,90400
2220,92800
2221,80000
2222,88000
2223,79200
2224,87200
2225,83200
2226,78400
2227,72800
2228,76800
2229,79200
2230,72000
2231,82400
2232,93600
2233,71200
2234,90400
2235,83200
2236,80800
2237,84800
2238,79200
2239,91200
2240,84000
2241,80800
2242,87200
2243,85600
2244,84000
2245,85600
2246,80800
2247,70400
2248,81600
2249,76000
2250,84800
2251,92000
2252,90400
2253,86400
2254,80800
2255,74400
2256,98400
2257,80800
2258,73600
2259,88000
2260,80800
2261,68000
2262,68000
2263,92800
2264,100000
2265,78400
2266,85600
2267,81600
2268,73600
2269,73600
2270,96800
2271,72000
2272,77600
2273,84000
2274,83200
2275,80800
2276,85600
2277,72800
2278,82400
2279,92000
2280,88000
2281,75200
2282,82400
2283,73600
2284,80000
2285,84000
2286,87200
2287,85600
2288,73600
2289,73600
2290,72800
2291,76800
2292,75200
2293,70400
2294,80000
2295,87200
2296,86400
2297,84000
2298,75200
2299,75200
2300,78400
2301,88800
2302,81600
2303,68800
2304,65600
2305,79200
2306,74400
2307,88000
2308,76800
2309,96000
2310,88000
2311,75200
2312,85600
2313,81600
2314,64800
2315,71200
2316,85600
2317,89600
2318,78400
2319,85600
2320,80000
2321,88800
2322,74400
2323,85600
2324,95200
2325,88800
2326,72800
2327,76800
2328,93600
2329,84800
2330,92000
2331,93600
2332,76000
2333,84000
2334,71200
2335,72000
2336,86400
2337,99200
2338,92800
2339,77600
2340,92000
2341,79200
2342,86400
2343,88800
2344,84000
2345,76800
2346,93600
2347,91200
2348,88000
2349,92000
2350,77600
2351,77600
2352,80800
2353,76800
2354,74400
2355,85600
2356,85600
2357,79200
2358,84800
2359,88000
2360,84800
2361,95200
2362,88000
2363,84800
2364,80000
2365,72000
2366,81600
2367,80800
2368,99200
2369,72800
2370,80800
2371,75200
2372,76000
2373,76800
2374,84000
2375,68800
2376,76000
2377,83200
2378,90400
2379,90400
2380,84000
2381,82400
2382,68800
2383,87200
2384,81600
2385,92800
2386,84800
2387,84000
2388,71200
2389,68800
2390,78400
2391,93600
2392,81600
2393,76000
2394,66400
2395,79200
2396,84000
2397,88800
2398,96800
2399,91200
2400,64800
2401,73600
2402,88000
2403,96800
2404,64800
2405,81600
2406,84800
2407,90400
2408,78400
2409,85600
2410,73600
2411,83200
2412,76800
2413,87200
2414,84000
2415,85600
2416,88000
2417,82400
2418,81600
2419,77600
2420,88000
2421,88800
2422,87200
2423,82400
2424,79200
2425,86400
2426,88800
2427,82400
2428,76800
2429,77600
2430,84800
2431,87200
2432,73600
2433,80800
2434,74400
2435,68000
2436,76800
2437,91200
2438,81600
2439,77600
2440,76800
2441,80000
2442,64000
2443,76800
2444,79200
2445,72000
2446,88800
2447,74400
2448,74400
2449,75200
2450,84800
2451,92800
2452,88800
2453,82400
2454,80800
2455,86400
2456,77600
2457,76000
2458,82400
2459,92800
2460,83200
2461,80000
2462,80800
2463,86400
2464,78400
2465,85600
2466,89600
2467,85600
2468,94400
2469,77600
2470,80800
2471,84000
2472,80000
2473,76800
2474,91200
2475,76800
2476,74400
2477,64000
2478,78400
2479,81600
2480,101600
2481,71200
2482,90400
2483,95200
2484,84000
2485,79200
2486,76000
2487,92000
2488,81600
2489,82400
2490,85600
2491,81600
2492,96800
2493,69600
2494,88000
2495,85600
