429,6400
430,5600
431,8800
432,4800
433,4000
434,5600
435,3200
436,5600
437,5600
438,4000
439,5600
440,2400
441,7200
442,8000
443,2400
444,8800
445,5600
446,5600
447,7200
448,4000
449,4800
450,4000
451,5600
452,4800
453,5600
454,2400
455,4800
456,1600
457,4800
458,3200
459,6400
460,6400
461,2400
462,5600
463,4000
464,10400
465,8000
466,5600
467,4000
468,3200
469,6400
470,4000
471,4800
472,5600
473,1600
474,3200
475,3200
476,4800
477,4800
478,4000
479,2400
480,6400
481,5600
482,8000
483,4000
484,5600
485,8000
486,6400
487,3200
488,6400
489,3200
490,4800
491,2400
492,6400
493,3200
494,6400
495,6400
496,4000
497,4800
498,2400
499,4800
500,4800
501,6400
502,4800
503,6400
504,4800
505,5600
506,7200
507,7200
508,4000
509,5600
510,5600
511,4800
512,6400
513,3200
514,4800
515,4800
516,3200
517,6400
518,1600
519,4800
520,4800
521,5600
522,6400
523,6400
524,2400
525,5600
526,6400
527,9600
528,4000
529,6400
530,7200
531,2400
532,5600
533,3200
534,3200
535,5600
536,6400
537,4000
538,2400
539,4800
540,4800
541,5600
542,7200
543,2400
544,2400
545,4800
546,2400
547,4800
548,7200
549,3200
550,6400
551,6400
552,7200
553,4800
554,5600
555,6400
556,5600
557,7200
558,5600
559,8000
560,3200
561,4800
562,4000
563,4800
564,4000
565,2400
566,4000
567,3200
568,8000
569,1600
570,4800
571,3200
572,6400
573,4000
574,4000
575,4800
576,4800
577,5600
578,7200
579,2400
580,8000
581,4800
582,8800
583,4800
584,5600
585,3200
586,4000
587,4800
588,2400
589,4000
590,5600
591,7200
592,5600
593,3200
594,7200
595,2400
596,3200
597,4000
598,5600
599,5600
600,7200
601,6400
602,5600
603,6400
604,4800
605,4800
606,4000
607,4000
608,4000
609,3200
610,4800
611,4000
612,4800
613,6400
614,4800
615,3200
616,2400
617,4800
618,4800
619,1600
620,10400
621,4800
622,5600
623,4800
624,3200
625,8000
626,4800
627,5600
628,3200
629,3200
630,1600
631,7200
632,7200
633,6400
634,4000
635,1600
636,4000
637,4800
638,4000
639,3200
640,6400
641,4800
642,4000
643,4800
644,5600
645,3200
646,5600
647,3200
648,8800
649,2400
650,4800
651,7200
652,5600
653,8000
654,1600
655,5600
656,4800
657,4000
658,4000
659,7200
660,5600
661,7200
662,4800
663,8000
664,6400
665,5600
666,1600
667,3200
668,6400
669,4800
670,2400
671,9600
672,6400
673,4000
674,4800
675,3200
676,4800
677,4000
678,4800
679,4800
680,7200
681,3200
682,7200
683,2400
684,6400
685,800
686,5600
687,6400
688,4000
689,7200
690,4000
691,5600
692,4800
693,4000
694,3200
695,5600
696,5600
697,7200
698,3200
699,1600
700,3200
701,4800
702,4800
703,6400
704,8000
705,2400
706,4000
707,7200
708,4000
709,5600
710,4800
711,4800
712,4800
713,8000
714,4000
715,9600
716,4800
717,4800
718,6400
719,4800
720,4000
721,4800
722,4800
723,4800
724,8800
725,3200
726,6400
727,4000
728,6400
729,3200
730,4800
731,5600
732,1600
733,2400
734,7200
735,3200
736,3200
737,4800
738,3200
739,1600
740,8800
741,4800
742,4000
743,4000
744,6400
745,5600
746,6400
747,2400
748,7200
749,10400
750,4800
751,5600
752,5600
753,4000
754,4800
755,800
756,4800
757,6400
758,4800
759,5600
760,1600
761,5600
762,7200
763,4800
764,4000
765,2400
766,5600
767,4800
768,4800
769,9600
770,3200
771,6400
772,6400
773,4000
774,3200
775,4800
776,4000
777,5600
778,6400
779,7200
780,5600
781,4800
782,4000
783,6400
784,3200
785,5600
786,800
787,7200
788,5600
789,3200
790,6400
791,4000
792,4800
793,2400
794,2400
795,7200
796,3200
797,4800
798,4000
799,5600
800,4000
801,4000
802,7200
803,5600
804,4000
805,5600
806,4000
807,2400
808,8000
809,6400
810,4800
811,4800
812,5600
813,5600
814,4800
815,1600
816,5600
817,3200
818,4000
819,4000
820,6400
821,3200
822,8800
823,4800
824,3200
825,4800
826,7200
827,5600
828,6400
829,6400
830,800
831,1600
832,6400
833,11200
834,5600
835,5600
836,5600
837,4000
838,4800
839,7200
840,4000
841,4000
842,3200
843,5600
844,4000
845,4000
846,2400
847,6400
848,5600
849,4800
850,3200
851,7200
852,6400
853,8800
854,4000
855,7200
856,8000
857,6400
858,4800
859,4800
860,5600
861,3200
862,3200
863,5600
864,3200
865,4800
866,5600
867,9600
868,6400
869,8800
870,4000
871,4800
872,1600
873,4000
874,4000
875,3200
876,5600
877,11200
878,1600
879,4000
880,2400
881,4800
882,5600
883,3200
884,3200
885,4000
886,2400
887,7200
888,3200
889,6400
890,0
891,4000
892,8800
893,7200
894,3200
895,6400
896,4000
897,4000
898,9600
899,3200
900,4800
901,4000
902,6400
903,2400
904,6400
905,8000
906,7200
907,7200
908,3200
909,6400
910,2400
911,8000
912,6400
913,7200
914,4800
915,3200
916,2400
917,7200
918,4000
919,3200
920,4800
921,7200
922,5600
923,4000
924,8000
925,2400
926,800
927,3200
928,7200
929,4800
930,4800
931,4000
932,5600
933,6400
934,3200
935,6400
936,5600
937,3200
938,3200
939,2400
940,4000
941,8000
942,1600
943,4000
944,9600
945,4000
946,4800
947,3200
948,4000
949,5600
950,6400
951,5600
952,8000
953,3200
954,8000
955,3200
956,4800
957,3200
958,1600
959,10400
960,5600
961,8000
962,4000
963,4000
964,1600
965,8000
966,7200
967,4000
968,3200
969,3200
970,3200
971,6400
972,6400
973,4800
974,4000
975,4800
976,5600
977,4800
978,4000
979,3200
980,5600
981,5600
982,8000
983,4800
984,4800
985,8800
986,5600
987,4000
988,6400
989,1600
990,8000
991,3200
992,5600
993,4800
994,8800
995,1600
996,2400
997,4000
998,5600
999,8000
1000,4800
1001,5600
1002,4800
1003,6400
1004,4800
1005,3200
1006,4000
1007,2400
1008,9600
1009,5600
1010,5600
1011,1600
1012,9600
1013,4000
1014,4000
1015,4000
1016,2400
1017,3200
1018,4800
1019,4800
1020,4800
1021,3200
1022,4800
1023,6400
1024,3200
1025,3200
1026,5600
1027,4000
1028,4000
1029,6400
1030,5600
1031,3200
1032,6400
1033,7200
1034,5600
1035,6400
1036,1600
1037,7200
1038,5600
1039,4000
1040,6400
1041,4800
1042,5600
1043,8000
1044,5600
1045,2400
1046,6400
1047,5600
1048,4800
1049,4800
1050,2400
1051,5600
1052,4800
1053,2400
1054,3200
1055,5600
1056,3200
1057,7200
1058,6400
1059,1600
1060,3200
1061,7200
1062,4000
1063,1600
1064,8800
1065,5600
1066,4000
1067,8000
1068,6400
1069,5600
1070,5600
1071,4800
1072,1600
1073,5600
1074,6400
1075,4000
1076,4000
1077,1600
1078,3200
1079,5600
1080,8000
1081,8000
1082,7200
1083,4000
1084,3200
1085,7200
1086,6400
1087,4000
1088,2400
1089,2400
1090,800
1091,8800
1092,2400
1093,4000
1094,6400
1095,5600
1096,3200
1097,5600
1098,5600
1099,4800
1100,4800
1101,6400
1102,5600
1103,6400
1104,8000
1105,4000
1106,5600
1107,3200
1108,2400
1109,5600
1110,4000
1111,5600
1112,3200
1113,4000
1114,4800
1115,5600
1116,1600
1117,8800
1118,7200
1119,7200
1120,4800
1121,8000
1122,3200
1123,6400
1124,4800
1125,4800
1126,3200
1127,6400
1128,4800
1129,4000
1130,4800
1131,2400
1132,4800
1133,4800
1134,4000
1135,7200
1136,6400
1137,7200
1138,8800
1139,6400
1140,3200
1141,6400
1142,7200
1143,4000
1144,10400
1145,4800
1146,1600
1147,1600
1148,3200
1149,3200
1150,4800
1151,8000
1152,3200
1153,5600
1154,4800
1155,800
1156,4800
1157,11200
1158,3200
1159,8800
1160,8000
1161,4000
1162,2400
1163,8000
1164,4000
1165,4800
1166,4000
1167,3200
1168,5600
1169,4800
1170,2400
1171,4800
1172,2400
1173,6400
1174,2400
1175,7200
1176,4800
1177,4800
1178,6400
1179,1600
1180,4800
1181,8000
1182,7200
1183,2400
1184,3200
1185,5600
1186,2400
1187,4000
1188,4800
1189,5600
1190,7200
1191,7200
1192,1600
1193,7200
1194,7200
1195,7200
1196,3200
1197,4800
1198,8800
1199,5600
1200,4800
1201,1600
1202,4000
1203,7200
1204,3200
1205,3200
1206,4800
1207,5600
1208,2400
1209,8000
1210,4000
1211,4800
1212,3200
1213,4000
1214,6400
1215,7200
1216,2400
1217,2400
1218,5600
1219,6400
1220,8800
1221,3200
1222,4800
1223,3200
1224,8000
1225,3200
1226,5600
1227,7200
1228,3200
1229,8800
1230,5600
1231,4800
1232,4800
1233,2400
1234,4000
1235,5600
1236,8000
1237,1600
1238,2400
1239,7200
1240,3200
1241,4000
1242,3200
1243,4800
1244,9600
1245,6400
1246,7200
1247,2400
1248,4800
1249,2400
1250,5600
1251,3200
1252,4800
1253,3200
1254,8000
1255,7200
1256,5600
1257,4000
1258,4800
1259,3200
1260,4800
1261,800
1262,3200
1263,4000
1264,4800
1265,4000
1266,4000
1267,4800
1268,3200
1269,6400
1270,8000
1271,5600
1272,4000
1273,7200
1274,5600
1275,6400
1276,7200
1277,5600
1278,6400
1279,4800
1280,8800
1281,3200
1282,7200
1283,2400
1284,3200
1285,7200
1286,1600
1287,4800
1288,8000
1289,4800
1290,7200
1291,5600
1292,6400
1293,3200
1294,4000
1295,4000
1296,3200
1297,6400
1298,6400
1299,3200
1300,4800
1301,4000
1302,5600
1303,7200
1304,7200
1305,6400
1306,4800
1307,4000
1308,4800
1309,3200
1310,5600
1311,2400
1312,3200
1313,6400
1314,4800
1315,6400
1316,6400
1317,2400
1318,6400
1319,2400
1320,1600
1321,7200
1322,4800
1323,8000
1324,5600
1325,6400
1326,2400
1327,8000
1328,5600
1329,4800
1330,8000
1331,6400
1332,4000
1333,5600
1334,4000
1335,4800
1336,3200
1337,2400
1338,2400
1339,4800
1340,6400
1341,4000
1342,3200
1343,5600
1344,2400
1345,3200
1346,5600
1347,4000
1348,4800
1349,4800
1350,4800
1351,7200
1352,9600
1353,6400
1354,4000
1355,7200
1356,3200
1357,4800
1358,5600
1359,2400
1360,4800
1361,4000
1362,7200
1363,8800
1364,3200
1365,800
1366,5600
1367,5600
1368,1600
1369,8000
1370,7200
1371,6400
1372,6400
1373,4800
1374,6400
1375,6400
1376,4000
1377,4000
1378,4800
1379,3200
1380,0
1381,4800
1382,5600
1383,5600
1384,4800
1385,4800
1386,3200
1387,4800
1388,4800
1389,8000
1390,7200
1391,8800
1392,4000
1393,4800
1394,5600
1395,2400
1396,6400
1397,7200
1398,4800
1399,1600
1400,4000
1401,4000
1402,4000
1403,5600
1404,4800
1405,4800
1406,4000
1407,2400
1408,4800
1409,7200
1410,5600
1411,5600
1412,12000
1413,8800
1414,4000
1415,2400
1416,5600
1417,4000
1418,2400
1419,5600
1420,4800
1421,4800
1422,5600
1423,1600
1424,4000
1425,7200
1426,7200
1427,2400
1428,4000
1429,3200
1430,5600
1431,6400
1432,6400
1433,4800
1434,3200
1435,4000
1436,4800
1437,1600
1438,4800
1439,5600
1440,6400
1441,5600
1442,4800
1443,4800
1444,3200
1445,2400
1446,4800
1447,7200
1448,1600
1449,3200
1450,5600
1451,12800
1452,7200
1453,1600
1454,4800
1455,6400
1456,2400
1457,2400
1458,4800
1459,8000
1460,6400
1461,5600
1462,8000
1463,7200
1464,4000
1465,4800
1466,1600
1467,4800
1468,3200
1469,7200
1470,3200
1471,4800
1472,5600
1473,4800
1474,8000
1475,6400
1476,7200
1477,800
1478,4800
1479,3200
1480,8800
1481,5600
1482,4800
1483,5600
1484,4800
1485,5600
1486,3200
1487,4800
1488,4000
1489,4800
1490,3200
1491,4000
1492,7200
1493,7200
1494,4800
1495,6400
1496,4800
1497,4000
1498,3200
1499,7200
1500,7200
1501,3200
1502,3200
1503,3200
1504,6400
1505,4000
1506,8000
1507,4800
1508,6400
1509,3200
1510,4800
1511,3200
1512,4000
1513,10400
1514,5600
1515,6400
1516,3200
1517,3200
1518,4000
1519,4000
1520,8800
1521,7200
1522,4800
1523,4000
1524,6400
1525,3200
1526,4000
1527,1600
1528,4800
1529,5600
1530,6400
1531,4000
1532,9600
1533,1600
1534,2400
1535,4000
1536,4800
1537,7200
1538,3200
1539,4000
1540,6400
1541,3200
1542,2400
1543,9600
1544,7200
1545,4800
1546,5600
1547,4800
1548,7200
1549,2400
1550,4000
1551,6400
1552,6400
1553,5600
1554,800
1555,6400
1556,8800
1557,3200
1558,4000
1559,4000
1560,5600
1561,4800
1562,0
1563,9600
1564,10400
1565,5600
1566,4000
1567,4000
1568,4800
1569,6400
1570,2400
1571,4000
1572,4000
1573,6400
1574,4000
1575,2400
1576,4000
1577,4800
1578,3200
1579,7200
1580,6400
1581,4800
1582,7200
1583,6400
1584,4800
1585,5600
1586,4800
1587,5600
1588,5600
1589,7200
1590,6400
1591,1600
1592,4800
1593,3200
1594,7200
1595,3200
1596,5600
1597,3200
1598,4000
1599,3200
1600,7200
1601,3200
1602,2400
1603,6400
1604,2400
1605,5600
1606,6400
1607,5600
1608,7200
1609,5600
1610,6400
1611,2400
1612,4800
1613,6400
1614,9600
1615,4000
1616,4000
1617,4800
1618,5600
1619,2400
1620,1600
1621,5600
1622,5600
1623,3200
1624,3200
1625,7200
1626,4800
1627,6400
1628,5600
1629,3200
1630,5600
1631,3200
1632,2400
1633,12000
1634,4000
1635,5600
1636,3200
1637,4000
1638,8000
1639,7200
1640,4000
1641,5600
1642,4800
1643,4000
1644,5600
1645,4800
1646,4000
1647,4000
1648,4800
1649,5600
1650,5600
1651,3200
1652,5600
1653,3200
1654,6400
1655,4000
1656,4800
1657,4800
1658,4000
1659,5600
1660,10400
1661,7200
1662,3200
1663,4800
1664,2400
1665,7200
1666,3200
1667,4000
1668,4000
1669,4800
1670,2400
1671,8800
1672,4800
1673,6400
1674,8000
1675,6400
1676,4000
1677,4800
1678,5600
1679,3200
1680,4800
1681,5600
1682,3200
1683,3200
1684,3200
1685,6400
1686,800
1687,7200
1688,4000
1689,7200
1690,4800
1691,4800
1692,3200
1693,4000
1694,3200
1695,2400
1696,5600
1697,9600
1698,6400
1699,6400
1700,4000
1701,6400
1702,4800
1703,1600
1704,8000
1705,4000
1706,4000
1707,4000
1708,4000
1709,4800
1710,3200
1711,2400
1712,4800
1713,7200
1714,6400
1715,5600
1716,8000
1717,4800
1718,8000
1719,8800
1720,2400
1721,7200
1722,1600
1723,5600
1724,2400
1725,6400
1726,4000
1727,5600
1728,3200
1729,3200
1730,8800
1731,4000
1732,2400
1733,7200
1734,3200
1735,2400
1736,8000
1737,6400
1738,3200
1739,4000
1740,800
1741,2400
1742,5600
1743,3200
1744,5600
1745,4000
1746,8800
1747,8000
1748,4800
1749,5600
1750,5600
1751,5600
1752,3200
1753,7200
1754,6400
1755,4800
1756,8800
1757,2400
1758,6400
1759,6400
1760,4000
1761,4000
1762,5600
1763,3200
1764,5600
1765,5600
1766,4000
1767,4800
1768,3200
1769,4000
1770,6400
1771,5600
1772,4000
1773,8000
1774,7200
1775,3200
1776,8000
1777,5600
1778,800
1779,7200
1780,2400
1781,7200
1782,4800
1783,5600
1784,4800
1785,1600
1786,4800
1787,8000
1788,3200
1789,5600
1790,5600
1791,4800
1792,4000
1793,4000
1794,5600
1795,7200
1796,5600
1797,5600
1798,4800
1799,2400
1800,6400
1801,4000
1802,6400
1803,6400
1804,4000
1805,5600
1806,5600
1807,6400
1808,6400
1809,4000
1810,3200
1811,5600
1812,4800
1813,6400
1814,4800
1815,2400
1816,4800
1817,800
1818,8000
1819,7200
1820,3200
1821,1600
1822,8800
1823,4000
1824,10400
1825,4000
1826,4800
1827,4000
1828,4000
1829,8000
1830,4000
1831,4000
1832,4000
1833,3200
1834,5600
1835,3200
1836,8000
1837,6400
1838,7200
1839,1600
1840,7200
1841,1600
1842,5600
1843,4000
1844,4800
1845,6400
1846,1600
1847,3200
1848,4800
1849,5600
1850,8000
1851,4800
1852,3200
1853,5600
1854,6400
1855,1600
1856,3200
1857,5600
1858,3200
1859,5600
1860,11200
1861,4800
1862,4000
1863,4000
1864,3200
1865,6400
1866,4800
1867,8000
1868,4000
1869,3200
1870,5600
1871,6400
1872,6400
1873,2400
1874,7200
1875,3200
1876,2400
1877,5600
1878,6400
1879,4000
1880,8000
1881,1600
1882,4000
1883,3200
1884,4800
1885,4000
1886,4800
1887,6400
1888,8800
1889,4800
1890,3200
1891,6400
1892,4800
1893,3200
1894,3200
1895,3200
1896,1600
1897,6400
1898,4000
1899,5600
1900,5600
1901,6400
1902,5600
1903,5600
1904,4800
1905,6400
1906,7200
1907,1600
1908,5600
1909,8000
1910,2400
1911,3200
1912,8800
1913,3200
1914,4800
1915,6400
1916,8800
1917,10400
1918,4800
1919,2400
1920,2400
1921,4000
1922,8000
1923,4000
1924,800
1925,6400
1926,3200
1927,3200
1928,8800
1929,4000
1930,4800
1931,4800
1932,4000
1933,5600
1934,4800
1935,6400
1936,800
1937,6400
1938,1600
1939,4800
1940,4000
1941,4000
1942,8000
1943,8000
1944,800
1945,4800
1946,3200
1947,6400
1948,1600
1949,6400
1950,3200
1951,4800
1952,7200
1953,1600
1954,3200
1955,3200
1956,5600
1957,5600
1958,8000
1959,9600
1960,5600
1961,8000
1962,6400
1963,5600
1964,6400
1965,2400
1966,4800
1967,1600
1968,4000
1969,5600
1970,2400
1971,4000
1972,4000
1973,4800
1974,3200
1975,4800
1976,4800
1977,4800
1978,6400
1979,6400
1980,4800
1981,6400
1982,5600
1983,2400
1984,8000
1985,4800
1986,2400
1987,3200
1988,3200
1989,7200
1990,2400
1991,6400
1992,4800
1993,6400
1994,7200
1995,8000
1996,4000
1997,5600
1998,7200
1999,4000
2000,5600
2001,7200
2002,6400
2003,2400
2004,3200
2005,1600
2006,4000
2007,5600
2008,4800
2009,6400
2010,5600
2011,6400
2012,3200
2013,7200
2014,1600
2015,7200
2016,8000
2017,5600
2018,8800
2019,5600
2020,6400
2021,1600
2022,5600
2023,6400
2024,2400
2025,2400
2026,5600
2027,6400
2028,7200
2029,5600
2030,4000
2031,4800
2032,3200
2033,7200
2034,6400
2035,3200
2036,6400
2037,7200
2038,6400
2039,3200
2040,6400
2041,6400
2042,4000
2043,4000
2044,3200
2045,3200
2046,5600
2047,3200
2048,3200
2049,4000
2050,3200
2051,8000
2052,4000
2053,5600
2054,6400
2055,4800
2056,6400
2057,4000
2058,4000
2059,7200
2060,2400
2061,4800
2062,5600
2063,8000
2064,1600
2065,5600
2066,9600
2067,5600
2068,4800
2069,6400
2070,3200
2071,4800
2072,3200
2073,2400
2074,4800
2075,1600
2076,6400
2077,5600
2078,1600
2079,6400
2080,5600
2081,4800
2082,8000
2083,4000
2084,4000
2085,4000
2086,6400
2087,4800
2088,4800
2089,6400
2090,7200
2091,5600
2092,3200
2093,3200
2094,4000
2095,3200
2096,5600
2097,5600
2098,4800
2099,800
2100,4800
2101,5600
2102,7200
2103,5600
2104,4800
2105,6400
2106,4800
2107,4800
2108,5600
2109,2400
2110,4000
2111,5600
2112,5600
2113,3200
2114,4000
2115,6400
2116,2400
2117,3200
2118,4800
2119,4000
2120,7200
2121,2400
2122,3200
2123,10400
2124,7200
2125,4800
2126,8000
2127,3200
2128,4800
2129,5600
2130,6400
2131,4000
2132,2400
2133,9600
2134,4000
2135,3200
2136,8000
2137,4800
2138,4000
2139,5600
2140,800
2141,4800
2142,8000
2143,4800
2144,2400
2145,8800
2146,4000
2147,8800
2148,7200
2149,1600
2150,4000
2151,1600
2152,1600
2153,6400
2154,4000
2155,5600
2156,5600
2157,3200
2158,3200
2159,4800
2160,3200
2161,5600
2162,4000
2163,5600
2164,3200
2165,8800
2166,3200
2167,6400
2168,7200
2169,6400
2170,7200
2171,3200
2172,5600
2173,2400
2174,0
2175,4000
2176,5600
2177,4800
2178,5600
2179,5600
2180,4800
2181,4000
2182,1600
2183,4000
2184,3200
2185,11200
2186,3200
2187,4800
2188,6400
2189,4000
2190,4800
2191,5600
2192,5600
2193,10400
2194,5600
2195,4000
2196,3200
2197,5600
2198,4800
2199,4000
2200,4000
2201,7200
2202,1600
2203,4800
2204,6400
2205,5600
2206,8800
2207,4000
2208,8000
2209,6400
2210,7200
2211,3200
2212,1600
2213,2400
2214,5600
2215,4800
2216,5600
2217,4800
2218,6400
2219,5600
2220,4000
2221,1600
2222,4800
2223,3200
2224,4800
2225,6400
2226,3200
2227,4800
2228,5600
2229,5600
2230,5600
2231,5600
2232,6400
2233,9600
2234,6400
2235,4800
2236,1600
2237,9600
2238,1600
2239,6400
2240,5600
2241,8000
2242,2400
2243,4800
2244,5600
2245,3200
2246,5600
2247,1600
2248,6400
2249,5600
2250,2400
2251,3200
2252,4000
2253,3200
2254,5600
2255,7200
2256,7200
2257,4800
2258,5600
2259,5600
2260,6400
2261,4000
2262,7200
2263,3200
2264,8800
2265,2400
2266,4000
2267,5600
2268,8800
2269,6400
2270,4800
2271,4000
2272,1600
2273,5600
2274,4800
2275,8000
2276,4000
2277,4000
2278,3200
2279,4000
2280,6400
2281,4000
2282,3200
2283,6400
2284,800
2285,6400
2286,3200
2287,5600
2288,2400
2289,6400
2290,5600
2291,6400
2292,7200
2293,6400
2294,6400
2295,4000
2296,3200
2297,2400
2298,3200
2299,3200
2300,3200
2301,5600
2302,3200
2303,4800
2304,4000
2305,4000
2306,4800
2307,3200
2308,7200
2309,4800
2310,5600
2311,6400
2312,4000
2313,5600
2314,7200
2315,2400
2316,3200
2317,5600
2318,4000
2319,4800
2320,7200
2321,4800
2322,4800
2323,4000
2324,4000
2325,8000
2326,5600
2327,7200
2328,6400
2329,4000
2330,4000
2331,4800
2332,4000
2333,6400
2334,2400
2335,4800
2336,6400
2337,6400
2338,4000
2339,4800
2340,4800
2341,2400
2342,5600
2343,5600
2344,5600
2345,3200
2346,6400
2347,4800
2348,5600
2349,4800
2350,2400
2351,4000
2352,6400
2353,4000
2354,4800
2355,2400
2356,5600
2357,4000
2358,6400
2359,7200
2360,5600
2361,2400
2362,8000
2363,5600
2364,5600
2365,6400
2366,6400
2367,8000
2368,4000
2369,4000
2370,4800
2371,800
2372,7200
2373,6400
2374,800
2375,4800
2376,5600
2377,3200
2378,2400
2379,7200
2380,7200
2381,3200
2382,8000
2383,4000
2384,4800
2385,4000
2386,4800
2387,1600
2388,4000
2389,2400
2390,6400
2391,4800
2392,4000
2393,4000
2394,3200
2395,8800
2396,8800
2397,5600
2398,3200
2399,6400
2400,5600
2401,4000
2402,5600
2403,3200
2404,7200
2405,5600
2406,4800
2407,4000
2408,3200
2409,8800
2410,2400
2411,5600
2412,5600
2413,4000
2414,4800
2415,5600
2416,7200
2417,3200
2418,800
2419,4000
2420,5600
2421,1600
2422,4000
2423,5600
2424,5600
2425,4000
2426,7200
2427,5600
2428,4800
2429,7200
2430,7200
2431,6400
2432,2400
2433,1600
2434,4000
2435,6400
2436,4000
2437,5600
2438,4000
2439,4800
2440,7200
2441,3200
2442,9600
2443,4000
2444,3200
2445,5600
2446,5600
2447,3200
2448,3200
2449,4800
2450,6400
2451,10400
2452,4000
2453,4000
2454,5600
2455,5600
2456,8000
2457,4800
2458,4800
2459,4000
2460,5600
2461,3200
2462,4800
2463,4000
2464,3200
2465,4000
2466,7200
2467,5600
2468,4000
2469,2400
2470,5600
2471,7200
2472,4800
2473,4800
2474,1600
2475,6400
2476,7200
2477,8000
2478,2400
2479,3200
2480,4000
2481,4800
2482,4800
2483,6400
2484,3200
2485,7200
2486,3200
2487,5600
2488,4800
2489,5600
2490,5600
2491,1600
2492,4800
2493,9600
2494,7200
2495,3200
2496,6400
2497,5600
2498,4000
2499,4000
2500,9600
2501,6400
2502,4800
2503,4800
2504,6400
2505,5600
